,premise,hypothesis,lang_abv,label
3196,Maelezo ya Albino Alligator (Miramax),Baadhi ya wanyama wanakabiliwa na albinism.,sw,0
3197,Chuo Kikuu cha Hindu cha Varanasi lina Muumba wa Kijani na mkusanyiko mzuri wa miniatures ya Mughal ya karne ya 16 ambayo inajulikana kuwa bora kuliko mkusanyiko wa kitaifa wa Delhi.,Chuo Kikuu cha Hindu cha Varanasi hauna muungano wa utamaduni.,sw,2
3198,"Blankley anasema, Na kuna wakulima wa fedha kuondoka katika sehemu nyingine za nchi ili kuimarisha 'Konservatives wanakuja, Conservatives wanakuja.","Blankley anasema, kuna wafanyabiashara katika sehemu nyingine za nchi kuimarisha ""mshirikisho watakuja"" ili kuimarisha hofu katika wapiga kura wa kidini.",sw,1
3199,"Sultan Abdul Hamid II (1876 1909) alijaribu kutekeleza ufalme kamili kwa ufalme unaoongezeka chini ya gharama ya kigeni, na idadi ya watu wa upinzani, na alijaribu tu kuunda mapenzi mabaya na ukosefu kati ya kizazi cha vijana wa Waislamu wenye elimu.","Ingawa aliruhusiwa na Waislamu wenye elimu, Sultan Abdul Hamid II aliruhusiwa na kizazi cha wazee.",sw,1
3200,"Matokeo, Mtendaji ametoa kuwa taarifa ya madhara ya mazingira haipaswi kuandaa.",Mtawala anaamini kuwa taarifa ya madhara ya mazingira inapaswa kuandaa.,sw,2
3201,"“Kwa mwili gani, ni mwili gani?”",Yeye ana mwili.,sw,2
3202,"Ni kama sisi kuwa na hairpins na powder-puffs.""Tommy alitoa juu ya notebook ya kijani rahisi, na Tuppence alianza kuandika kwa urahisi.",Tommy alitoa Tuppence kitabu cha kijani.,sw,2
3203,"Ninahitaji kuwaambia, nilijaribu kuelewa.",Nilifikiri juu ya hilo.,sw,1
3204,Mtu kama mimi hawezi kupoteza...,Mtu kama mimi hawezi kushindwa.,sw,0
3205,Hii ni sehemu ambayo alikuwa na uzoefu nayo mkubwa sana na kwamba alikuwa na uzoefu nayo mkubwa sana.,Wao walianza ndoa baada ya muda mfupi.,sw,1
3206,Hii ni aina ya aina ya picha na kila kitu.,"Huu ni kipengele kipekee, ni nzuri!",sw,0
3207,Mpango wa mafunzo ya wafanyakazi wa kibiashara inaweza kueleza idadi ya washiriki.,Mpango wa mafunzo ya wafanyakazi wa kibiashara hauwezi kueleza idadi ya washiriki wake.,sw,2
3208,Hiyo ni hatua kubwa ya kweli ya,"Kwa hiyo, unahitaji kufanya hatua kubwa.",sw,1
3209,"Hoteli nyingi za Lakeland pia hutoa kiwango cha D, B na B (kula, baridi, na mapumziko), ambayo inajumuisha chakula cha jioni na mara nyingi ni kiwango cha gharama.","Hoteli nyingi za Lakeland pia hutoa kiwango cha thamani cha chakula cha jioni, chumba, na mapumziko, lakini hakuna ukosefu wa chakula cha chakula cha jioni katika eneo hilo ikiwa unachagua si kula katika hoteli.",sw,1
3210,"Wakati alikuja, Boris alielezea, kuangalia juu ya saa: ""Hii ni mapema.",Boris alikuja tu kwenye mkutano wakati alikuja.,sw,1
3211,Maelezo ya ziada yanapatikana ili kusaidia viongozi kuunganisha viwango katika shughuli zao za kila siku.,Taarifa hii ilitengenezwa kwa sababu ya fedha za Fedha za ziada.,sw,1
3212,Maonyesho ya kina ya IPM inapatikana kwenye //www.epa.gov/airmarkets/epa-ipm/index.html.,Maonyesho ni bure ya kutazama.,sw,1
3213,(Hipoti ya mfano huu ni yaliyotolewa katika tabeli 2.2.),Matokeo ya uwezekano ni katika tabia ya 2.2.,sw,0
3214,uh na mimi kufikiri hata Electric Light Orchestra alikuwa na baadhi ya uwezekano wa kweli um na muziki ya klassic na mimi bado ni favorite yangu kwa kweli idadi kubwa ya CDs yangu mimi kupata ni muziki ya klassic,"Mimi nina baadhi ya CDs ya barney nyimbo, lakini hizi si zaidi ya CDs yangu.",sw,2
3215,Kutambua utajiri wa kisiwa cha kisiwa cha kisiwa cha kisiwa cha kisiwa cha kisiwa cha kisiwa cha kisiwa cha kisiwa cha kisiwa cha kisiwa cha kisiwa cha kisiwa cha kisiwa cha kisiwa cha kisiwa cha kisiwa cha kisiwa cha kisiwa cha kisiwa cha kisiwa cha kisiwa cha kisiwa cha kisiwa cha kisiwa cha kisiwa cha kisiwa cha kisiwa cha kisiwa cha kisiwa cha kisiwa.,"Montluc aliondoka na kuangamiza kisiwa, kuua watu wengi.",sw,1
3216,"Kwa njia hii, unaweza kukua rose ambayo inakua katika bustani yako.","Kwa njia hii, unaweza kukua rose ambayo inakua katika bustani yako.",sw,0
3217,"Kisiasa, ni anti-democratic, kubadilishana maamuzi ya mkataba wa bunge na kiongozi.",Ni anti-democratic na hutoa maamuzi kwa sekta ya usimamizi.,sw,2
3218,Mimi kabisa ni pamoja na yako.,Si kila kitu ni wazi kwangu.,sw,0
3219,"Njia hiyo ina mwisho katika Taksim Square (Taksim Meydane), moyo wa Istanbul ya kisasa, iliyopangwa na hoteli za nyota za tano na Kituo cha Utamaduni wa Ataturk (Ataturk Keleter Sarayy), pia kinaitwa Opera House.",Njia hii ni katika moyo wa Istanbul.,sw,0
3220,"Hata hivyo, nchi za WRAP zinaweza kuomba moja kwa moja Administrator kuamua kwamba idadi ya idadi ya idadi ya idadi ya idadi ya idadi ya idadi ya idadi ya idadi ya idadi ya idadi ya idadi ya idadi ya idadi ya idadi ya idadi ya idadi ya idadi ya idadi ya idadi ya idadi ya idadi ya idadi ya idadi ya idadi ya idadi ya idadi ya idadi ya idadi ya idadi ya idadi ya idadi ya idadi ya idadi ya idadi ya idadi ya idadi ya idadi ya idadi.",Nchi za WRAP zinaweza kuomba moja kwa moja Mwalimu kuondoa ukiukwaji wa sigara.,sw,1
3221,"Ikiwa jua imekuwa kuongezeka kwa muda mrefu juu ya chini kwa miaka, imekuwa kuongezeka kwa muda mfupi (na zaidi) juu.",Mtazamo unaongezeka na kuongezeka kwa nyuma kwa miaka kadhaa.,sw,1
3222,ya kwamba wao tu hawakuwa na uwezo wa kuwa na aina ya magari kwamba wao wanafikiri wanapaswa kuwa na au aina ya nyumba ambayo tunafikiri tunapaswa kuwa na uwezo wa kujua tu kuwa na uwezo wa kufikiri kama sisi kizazi kilichokwenda bila faida kisha kizazi ijayo kama kama sisi kizazi yetu mume wangu na mimi ni miaka tisa kama sisi tumeishi maisha yetu na si kuwa wewe kujua faida kama wewe kujua kizazi yetu kabla yetu kwamba um bajeti itakuwa salama na kwamba sisi tulikuwa kawaida kuishi na kile tunaweza kufikia ambayo sisi haitakuwa kuondoa maana sisi haitakuwa kuishi katika mita kwa njia yoyote lakini tu kulinganisha na jinsi ya kuondoa sisi ni tulikuwa katika fikra zetu lakini mimi kufikiri kama kizazi baada ya sisi mwanamume au mimi itakuwa nzuri hivyo itakuwa bora sana lakini basi itakuwa bora sana ku,"Katibu Mkuu, imekuwa furaha akizungumza na wewe, asante.",sw,2
3223,Hii ni sahihi unaweza kufanya kazi kwa ajili ya kifo vizuri mimi kusikitisha kusikia rangi yako haikuja vizuri juu ya wiki,Huwezi kufanya kazi kwa ajili ya kifo.,sw,1
3224,"Kwa kuwa mfumo itakuwa automatically kuthibitisha mapato yote na kukubaliana kabla ya mamlaka ya malipo ya akaunti, itakuwa hakuna haja ya kuthibitisha malipo kabla ya kuthibitisha mapato.",Mfumo mpya haina uhusiano na malipo ya akaunti.,sw,2
3225,"Wawakilishi hawakuweza kuzuia kuharibu idadi kubwa ya maneno ya katikati, ingawa 67 zilihifadhiwa (mazo mengi ya asili sasa ni kuishi katika Mus??e de l'Oeuvre Notre-Dame karibu na mlango).",Baadhi ya maneno 67 yameweza kuokoa kutoka kwa uharibifu wa Wakimbizi.,sw,0
3226,Mchezo wa mwisho wa utafiti unahitaji kuboresha matokeo kwa njia ya maonyesho na ushauri.,"Utafiti unahitaji kupata watu wenye matatizo, lakini haipaswi kufikia kitu kingine.",sw,2
3227,Lakini uh kwamba imekuwa mabadiliko makubwa ambayo tumeona katika bustani na hiyo ni kuhusu kiwango cha kile tumefanya tu kidogo juu ya bustani na uh na kusubiri kwa mvua kuondoka kwa hivyo tunaweza kupumzika baada ya karibu mwezi mmoja sisi hatimaye kupumzika wiki hii,Sisi bado hawana uwezo wa kupumzika kwa wiki kadhaa.,sw,2
3228,"Mnamo mwaka 1654, Oliver Cromwell, Mlinzi wa Uingereza, aliwatuma meli ya Uingereza kwa Caribbean ili kuangamiza mipaka ya Hispania.",Cromwell hakuwatuma mtu yeyote katika Caribbean.,sw,2
3229,"Katika magharibi ya kaskazini, Grand Trianon Palace, ikilinganishwa na bustani ya furaha, ilikuwa nyumbani kwa msichana wa Louis XIV, Madame de Maintenon, ambapo mfalme mwenye umri huchukua hifadhi zaidi na zaidi.",Jengo la Grand Trianon lilikuwa nyumbani kwa Louis XIV.,sw,2
3230,"Yeah, ni rahisi sana, nadhani Israeli wanaweza kurekebisha matatizo yote kwa miaka kadhaa iliyopita ikiwa wanatuma wanaume wao huko na kuua Saddam.",Israel inaweza kuua Saddam na kuokoa kila mtu baadhi ya matatizo.,sw,0
3231,Hiyo ni bora zaidi ni Mji mkubwa / Mji wa Absalom (ya mwana wa mfalme David).,Mji / Mji wa Absalom ni muundo mkubwa katika eneo hilo.,sw,1
3232,"Maonyesho yanayohitajika na NEH zilichaguliwa kwa paneli zao za maonyesho - mapato ya elimu, photomurals, mikataba ya kuvutia - ambayo zilipata ushindani na vitu wenyewe kwa nafasi na uwezekano.",Paneli za mita katika maonyesho ni sauti na kuonekana zaidi kuliko vitu halisi wenyewe.,sw,1
3233,"Kwa ujumla, mifumo ya FGD inawezekana kuundwa karibu na ardhi kuliko mifumo ya teknolojia ya SCR.",Mfumo wa FGD huenda kurekebisha mifumo ya SCR.,sw,2
3234,Si wewe mwenyewe.,mtu mwingine,sw,0
3235,Maendekezo ya,Haki ya,sw,2
3236,Hivi ndivyo ilivyo,Hii haikujawahi kutokea kwangu.,sw,2
3237,Uzoefu hauhitaji kufanya hivyo kwa ajili yenu,Uzoefu hauhitaji kufanya hivyo.,sw,0
3238,Kuna wakati fulani wa mwaka bila shaka kwamba uh kwamba labda itakuwa si kufanya vizuri sana kwa sababu ya joto na vitu lakini uh wakati sahihi wa mwaka ni kazi vizuri sana,Inaonekana kuwa kazi vizuri sana kila mwaka.,sw,2
3239,Inawezekana kwa miezi mitatu.”,Hakuna wakati wowote.,sw,2
3240,Maandamano ya mine yamekuwa ya kiroho kwa sababu ya kanuni.,Baadhi ya marafiki zangu wamehudumu kwa dini nyingine.,sw,1
3241,Mimi itakuwa na ushindani wao,Nimekumbuka kitu cha kufanya,sw,0
3242,Welts walijua juu ya kila sheki ya mwanadamu.,Maandiko yaliyofanywa na mwanadamu katika mapambano yalikuwa yameongezeka.,sw,1
3243,"Tunahitaji kuwa na uhakika wa kuendesha."" Lakini Tuppence, kwa mara moja, ilionekana kuwa na sauti.",Maumivu haitakuacha kuzungumza.,sw,2
3244,wote wanajua kufikiri kwamba watakuwa na fedha na ajira na mafanikio na kila kitu na kisha wao basi hakuna ajira na wao huenda bila nyumba na si kujua mtu na hakuna fedha na ni mbaya,Daima hufikia uwezo wao na kuwa na mafanikio.,sw,2
3245,Pro-chocers inaonyesha kwamba picha hizi za karibu zinatarajiwa kuondoa mazingira ya fetus - mwanamke - nje ya picha.,Uchaguzi wa kiongozi anasema picha za karibu ni mbaya.,sw,0
3246,Kazi zaidi inaweza kuonekana katika muzi wa kuunganishwa na katikati (kuingia ni karibu 100 pe­setas).,Katedral pia ina idadi sahihi ya maumbile.,sw,1
3247,"gharama zote za nishati zinaongezeka kwa karibu 15% hadi 30% kulingana na mwaka na kikao (tazama Mchakato 3, chini, na Mchakato wa 5.2 kwa maelezo zaidi juu ya muundo wa mabadiliko ya gharama).",Wao walikuwa na wasiwasi kuona gharama za kuongezeka kwa 80% katika mwaka mmoja.,sw,2
3248,"Kwa kuzingatia mipaka juu ya mamlaka ya WTO, ilikuwa labda si sahihi kwa Kodak kusubiri ushindi halisi.",Inawezekana ilikuwa sifa kwa Kodak kuangalia kwa ajili ya ushindi halisi.,sw,0
3249,"Sisi tunatarajia kidogo hapa, kwa sababu Ms. Inglethorp hakuwahi kunywa.""",Ms. Inglethorp kwa hakika kunywa.,sw,2
3250,Nimekumbuka kitu cha kukutuliza wewe mtoto wa Kibare.,"Nilikuwa na wasiwasi juu ya mawazo yangu, na karibu kuanguka.",sw,2
3251,"Kila mmoja wao alikuja katika chumba moja juu ya ngozi ya wanyama, chumba kimoja kimoja kimoja kimoja kimoja kimoja kimoja.",Wao walitumia vichwa kadhaa kwa ajili ya kunywa chakula wao.,sw,2
3252,"Katika siku za Crossfire zangu, nilikuwa na mtawala hata na Sam Donaldson.",Sikuwahi kuwa kwenye Crossfire.,sw,2
3253,Na hii ni wakati mbaya kwa wasomaji kwa ujumla.,"Waandishi wa habari, kama kiwango cha juu, wanakabiliana kwa sasa.",sw,0
3254,"Kwa ukubwa wa mita 79 (260 ft) na ukubwa wa mita 36 (118 ft), ilitengenezwa na Ptolemaios wakati wa ujenzi wa jumla wa temple katika miaka ya 237 105 BC.",Ptolemaios kamwe kujenga temple yoyote.,sw,2
3255,"Kutoka katikati ya katikati, utapata kipengele cha John Knox na Biblia katika mkono.",John Knox alikuwa mtu ambaye aliandika Biblia.,sw,0
3256,"Hata hivyo, hivi karibuni, majaribio yameongezeka.","Hatimaye, majaribio yameongezeka.",sw,0
3257,Yeah vizuri kupoteza ni maana mimi ni mimi ni awali kutoka Saint Louis na Saint Louis Cardinals wakati wao walikuwa uh kubwa timu kupoteza lakini,St. Louis Cardinals walikuwa timu kubwa ya kushindwa.,sw,0
3258,Sasa tunajua bora na si kwa ajili ya vizazi vipya ni wakati ambapo hakuna simu za mkononi kwamba pengine ilikuwa ya kutisha Mtindo wa zamani wa kipindi ambapo hakuna simu za mkononi kwamba pengine ilikuwa ya kutisha Mtindo wa zamani wa kipindi ambapo hakuna simu za mkononi kwamba pengine ilikuwa ya kutisha Mtindo wa zamani wa kipindi ambapo hakuna simu za mkononi kwamba pengine ilikuwa ya kutisha Mtindo.,Hali ya hewa imekuwa ikilinganishwa kwa wiki kadhaa iliyopita.,sw,0
3259,"Je, si tu kwamba kuna kazi nyingi kwa ajili ya watu hapa sasa",Hakuna kazi ya kutosha kwa kila mtu,sw,2
3260,"Oh yeah, nadhani nadhani nadhani nadhani nadhani nadhani nadhani nadhani nadhani nadhani nadhani nadhani nadhani nadhani nadhani nadhani nadhani nadhani nadhani nadhani",Kazi yangu ilikuwa moja ya makundi kumi ya kuondoka.,sw,1
3261,"Kama shogun ya Tokugawa walikuwa na hofu, ufunguzi huu wa mlango wa utamaduni wa Magharibi baada ya isolation ya muda mrefu ilikuwa na athari mbaya juu ya jamii ya Japan.","Shogun ya Tokugawa walikuwa na hofu, kwa sababu walielewa jamii ya Kijapani vizuri sana.",sw,1
3262,"Mkataba na Mkataba, kwa kiasi kikubwa, huidhinisha mapendekezo ya moja kwa moja ya Tume ya Mkataba wa Mkataba wa Mkataba wa Mkataba wa Mkataba wa Mkataba wa Mkataba wa Mkataba wa Mkataba wa Mkataba wa Mkataba wa Mkataba wa Mkataba wa Mkataba wa Mkataba wa Mkataba wa Mkataba.",Mkataba wa Mkataba wa Mkataba wa Mkataba wa Mkataba wa Mkataba wa Mkataba wa Mkataba wa Mkataba wa Mkataba wa Mkataba wa Mkataba wa Mkataba.,sw,0
3263,"Kwa kweli, utakuwa na mshahara.",Mimi kabisa ni pamoja na yako kuchukua Jerry.,sw,2
3264,Unaweza kufikiri hakuna adhabu inayotarajiwa ya uwezekano kwamba inaweza kuwa aina fulani ya uh um.,Unaweza kufikiri juu ya uwezekano wa kwenda kwa tukio hilo.,sw,1
3265,"Parki juu ya mlima wa Monte hufanya eneo nzuri ya kucheza, wakati kusafiri chini katika toboggan wicker ni moja kwa moja nje ya Old World theme park (hata kwa hakika tame kwa watoto wazima).",Watoto wazee wanaweza kupata bustani juu ya mlima wa Monte isiyojulikana.,sw,0
3266,"Majina ya kisiwa inajulikana na mafuriko ya nguvu tofauti yanayotangulia, si topography yao.",Wawakilishi wa kisiwa hupatikana kwa majira ya baridi tu wakati wa majira ya baridi.,sw,1
3267,Watafiti wanatumika sana kufuata maelekezo yaliyotolewa na GAGAS.,GAGAS inatoa ushauri kwa wafuasi kwa madhumuni ya usimamizi.,sw,0
3268,"Sasa tunajua jinsi ya kupanda rose kutoka kwenye bouquet, na jinsi ya kupanda rose kutoka kwenye bouquet.",Mimi kabisa ni pamoja na yako kuchukua Jerry.,sw,2
3269,Alikuwa anachukua mti rahisi ya ngozi na glyph moja ya kijani juu ya ngono.,Alikuwa anapoteza nguo za mwili na miguu ya steel juu ya miguu yake.,sw,1
3270,Hivyo mimi si kujua kama kuna mfululizo yoyote kwamba mimi kujaribu kuangalia Cheers mara moja kwa wakati,Mimi naona mengi ya mfululizo.,sw,2
3271,kweli oh wao ni kweli kufanya uh kazi nzuri ya kuweka kila mtu kujua nini kinachotokea wakati mwingine nilifikiri kama ni karibu si zaidi ya tunahitaji kujua,Siamini nilikuwa na taarifa nyingi kwa kila mtu.,sw,2
3272,"Kwa kweli, nyama ya kuongezeka ilikuwa sifa ya nyama mpya ya umri wa Dior, kuja kama ilivyotokea mara moja baada ya kipindi cha Joan Crawford/Rosalind Russell na nyama yake ya kuongezeka.",Mabadiliko ya Dior ilijulikana kwa kuongezeka kwa miguu baada ya kipindi cha kuongezeka kwa miguu.,sw,0
3273,kucheza na kisha mara ya pili itakuwa turn yangu na nitajaribu outdo yake na kisha yeye itakuwa kujaribu outdo mimi na sisi tulikuwa kweli mengi ya furaha na,Mimi itakuwa kucheza na kisha mfululizo wa pili itakuwa yake na sisi itakuwa kujaribu kuondoa kila mmoja lakini wakati mwingine sisi itakuwa katika vita juu ya mambo.,sw,2
3274,"Helms, ambaye atakuwa na umri wa 81 wakati umri wake wa tano unatarajiwa kufikia mwisho, ni zaidi na zaidi mgumu.","Hatua hiyo itafanyika mwezi ujao, mwaka ujao.",sw,1
3275,"Mnamo tarehe 4 Mei, mzunguko wa nyama na nyama ilitolewa na mto wa Pelee White (Riviyre Blanche) juu ya kilimo, kuua watu 25.",Maandiko na nyota ziliwekwa mbali na mto.,sw,0
3276,"Sasa, Miss Tuppence, alisema Sir James, ""unajua mahali hii bora kuliko mimi.","Sir James alikuja, akisema kwamba hakuwa na haja ya msaada.",sw,2
3277,"Na kama, kama ilivyotokea mwisho, hakuna ufumbuzi ilitokea, tunaweza kusimama miguu yetu, kusema, 'Hey, tumejaribu,' na kufanya kazi kama makampuni mafanikio kwa amani ya takatifu.",Hakuna mtu yeyote anayefanya kazi kwa update sehemu hii ya code ya code.,sw,1
3278,"Kama Ben Yagoda anasema katika New York Times Book Review, mahali pa njia, Kidder inapaswa kuamua si kuandika kitabu kuhusu Tommy O'Connor.",Hakuna kitabu kilichoandikwa kuhusu Tommy O'Connor.,sw,0
3279,"Wakati huo huo, Lloyd anaamini kuwa yeye ni Masihi.","Wakati huu, Lloyd anaamini kuwa yeye ni ndege ya bahari kuendesha bahari.",sw,2
3280,ya familia.,Familia ya gorillas.,sw,1
3281,"Hakuna kitu, hakuna kitu, hakuna kitu.",Hakuna kitu cha,sw,0
3282,Hii si kuonekana vizuri.,Hii si tatizo kwa hakika.,sw,2
3283,"Hata hivyo, vifaa vya SCR iliyoundwa kulingana na NOX SIP Call kwa ujumla tayari katika mchakato wa usambazaji au, angalau, katika hatua ya usambazaji ya mradi.",Mchakato wa SCR unahitaji NOX SIP kulingana na.,sw,0
3284,"Baada ya kupumzika wa wageni, watu wachache tu walikuwepo, wamekamilika kwa dharura kwenye kisiwa cha Dejima katika kisiwa cha Nagasaki.",Baadhi ya wageni wamekamatwa baada ya kupumzika kwa wageni.,sw,2
3285,"Je, unatumia picha au picha?",Picha ya maandishi ni daima bora katika kesi hii.,sw,1
3286,"Serikali haina kutoa thamani yoyote kwa ajili ya fedha, na mamlaka ambayo hutoa mali hakuwa na thamani yoyote.",Zaidi ya watu 300 wamekamilisha mali zao kwa dharura mwaka 2015.,sw,1
3287,Utafiti wa Utafiti wa Masharti (CAS),CAS ni utafiti wa uhakika wa hali,sw,0
3288,"Kutoka maduka ya kidini na maduka ya mavazi ya vintage hadi maudhui ya elektroniki na maduka ya kitabu, kuna maeneo mengi ya kuvutia ambayo ni vigumu kufikiri utendaji na maudhui yao.",Hakuna tofauti kubwa ya maeneo ya kununua.,sw,2
3289,"Mtazamo wa uaminifu wa ulimwengu na utafiti ni kwamba wordsmithing na matematics si kuunganisha, na kamwe itakuwa.",Mathematics na Mathematics haina uhusiano wa kutosha ili kuja pamoja.,sw,0
3290,"Chaguo hilo lilikuwa ndogo, lakini lilikuwa ndogo sana.","Alikuwa na nguvu, lakini kwa kiasi kikubwa.",sw,0
3291,Hakuna haja ya kufanya mimi maana jambo ni kwamba wewe kujua ni kama wewe inaweza kukaa mahali fulani vizuri na kama sisi kusema wewe ni wewe kwenda wewe kujua wewe ni kuendesha nje na wewe ni kuendesha nyumbani na ni usiku na wewe kuacha kwa moja ya hizi wewe kujua masaa 24 wewe kujua vituo vya gesi,Hakuna kituo cha gesi wazi kwa saa 24 kwa siku.,sw,2
3292,"Baada ya kurasa ya pili nilianza kuonekana rahisi kidogo, ingawa nilikuwa na uwezo wa kusaidia kuwa na wasiwasi kwa njia ambayo walikuwa tu kuangalia mimi.",Nilikuwa na wasiwasi juu ya kuvutia kwangu.,sw,1
3293,Uamuzi wa Bunge wa kufanya mashirika yanayohitajika kwa mafanikio yao ni mwelekeo wa mabadiliko mawili ya 1990 ya Sheria ya Wafanyabiashara Mkuu (CFO) na Sheria ya Mafanikio na Mafanikio ya Serikali ya 1993 (GPRA).,Kongamano ilifanya mabadiliko makubwa kadhaa katika miaka ya 1990 ili kuhakikisha kuwa mashirika yanahusiana na matendo yao.,sw,0
3294,"Wakati barabara ya double-decker inapatikana kuondoka kwa mto, kuongea ring, bandplank inaongezeka, deckhands katika blue sailor kuongea mtu wa kuongea, na baadhi ya mamia ya komuter kuanza safari ya dakika saba.","Barabara ya double decker ni wote kutokuwa na huduma, hivyo hawawezi kuondoka kwa pier.",sw,2
3295,Ukweli wa kweli?,"Je, hii ni kweli?",sw,0
3296,Mimi si dhidi yake lakini wakati wake wakati wakati ni sahihi itakuwa labda tu aina ya kutokea wewe kujua,Mimi siwezi kujaribu kutokea.,sw,1
3297,Mwisho wa Joseph Nocera.,Nocera hufanya kazi kwa ajili ya Slate.,sw,0
3298,Wao wana protuberances ya nyekundu na inaweza kuwa na jina baada ya Redcoats ya Uingereza.,Alikuwa anajulikana kwa sababu ya ngozi yao ya kijani.,sw,2
3299,Usisahau kuwa.,Mimi si kukumbuka.,sw,0
3300,"Kisiasa kilifanikiwa, na nilikuwa na bahati ya kuwa na fursa ya kufanya mchango huo kwa watu wangu.","Kwa sababu sera ilikuwa mafanikio, nilikuwa na uwezo wa kufanya mchango kwa watu wangu.",sw,0
3301,"Kwa maonyesho ya kuvutia zaidi, unaweza kusafiri kwa masaa chini ya saa au juu ya Petit-Bourg (716 m / 2,349 ft) au Pigeon (770 m / 2,526 ft).",Watu wengi ambao wanatembelea kuchagua kuongezeka kwa saa moja ya ziada hadi angalau mkutano mmoja kwa mtazamo mzuri.,sw,1
3302,"Ikiwa data kutoka kwa mfululizo wa majaribio yaliyotolewa na viwango sawa vya uchafuzi, uchafuzi, na aina ya majaribio, zilichaguliwa kwa majaribio ya hipotezi, usahihi inaweza tu kutathmini kwa usahihi wa usahihi wa NOEC-LOEC, na kuelewa kwamba usahihi wa juu itakuwa kufikia ikiwa majaribio yote yaliyotolewa na usahihi wa NOEC-LOEC.",Wao walikuwa wanataka kuhakikisha kwamba walikuwa na matokeo sawa kila wakati.,sw,0
3303,"Katika miaka ya 1980, serikali ya koalisi ya kisaikolojia na Demokratia ya Kikristo ilipata miaka kadhaa ya ustawi wa kawaida.",Wakristo wasio na uwezo wa kudumisha mamlaka yao.,sw,1
3304,Wafanyabiashara wa mahakama hutoa idadi ya simu ya ofisi ya mahakama ya ndani na mfumo wa maombi ya mwanasheria wa mahakama katika kila mkutano.,Wafanyabiashara wa mahakama hutoa idadi ya simu za ofisi za msaada wa kisheria.,sw,0
3305,Mimi kabisa ni pamoja na yako kuchukua Jerry.,Ilikuwa katika sura ya tatu ya Jane Eyre.,sw,1
3306,"Baba Mtakatifu, anasema kwamba gen.",Papa anatoa wito kwa ajili yake.,sw,0
3307,17 “Hakuna mawazo ya kukataa?,Ni fursa ya maisha ambayo huwezi kufikiri kuondoa?,sw,1
3308,Tumefanya hivyo kwa msaada wa wataalam na washirika wengine wa haki ya haki.,"Kwa kweli, washirika wa haki ya haki wamekumbwa kidogo tu kwa jitihada zetu.",sw,1
3309,"Hakuna mtu anayeambia mfalme kwamba kurekebisha mali, Simmons alisema.",Simmons alikataa kusoma juu ya kile mfalme alijulikana.,sw,2
3310,"Matokeo yake yalikuwa pamoja na hatua za usahihi, haraka na wakati, gharama ya moja kwa moja, furaha ya wateja, na maendeleo na furaha ya wafanyakazi.",Ufafanuzi wa kasi na ufanisi umekamilika kwenye tarakilishi.,sw,0
3311,"Santa Monica Pier ni mazingira ya pwani ya mfululizo wa Twilight Dance, mfululizo wa maonyesho ya bure yaliyofanyika kila mwaka.",The Twilight Dance Series inatoa maonyesho kwa bei za steep.,sw,2
3312,Kuna aina hii ya muziki bado inapatikana,Nitafurahia kusikia zaidi kuhusu hilo.,sw,1
3313,Unajua kwa kweli.,Hatuwezi kujua.,sw,2
3314,Alikuwa anajulikana kwamba alikuwa na mtengenezaji mmoja ambaye alifanya kazi juu ya Taj Mahal.,Mkakati ambaye alifanya kazi juu ya Taj Mahal inaonekana kuwa alifanya kazi juu ya jengo jingine.,sw,0
3315,"Pia mara kwa mara inaitwa rahisi Beaubourg, baada ya jiji la karne ya 13 ambalo linaungana.",Mji wa karibu ni wa karne ya kumi.,sw,2
3316,"Katika karne ya 19, wakati Kashmir ilikuwa kituo cha mita ya ajabu zaidi ya yote, maharaja ilishindwa kwa Uingereza kununua ardhi huko, kwa hiyo wao baadaye walipata chaguo la ajabu ya ujenzi wa barabara za nyumba zilizotumika kwa urahisi zilizotumika juu ya bahari karibu na Srinagar.",Watu wa Uingereza wamekuwa wakijenga barabara ya nyumba ya mafuriko juu ya bahari karibu na Srinagar katika karne ya 19.,sw,0
3317,Hatuwezi kufikiri kwamba tunatarajia kucheza balet juu ya suala hili.,Tunatakiwa kuwasilishwa kuhusu suala hilo.,sw,2
3318,na uh oh mimi kufikiri saa moja ndani yangu kidogo magumu mtu mmoja alijaribu na uh alisema wewe ni bora kuondoka katika chumba wao ni wao ni wajibu kuondoka baadhi ya wengine tayari kuondoka kuondoka kuondoka kuondoka wao ha kuondoka kuondoka lakini wao walikuwa kuondoka,Alikuwa na wasiwasi kuhusu usalama wangu.,sw,0
3319,Mimi ni aina ya kujua hali ya hewa kwa njia hii katika Texas Magharibi lakini si katika Lewisville,Lewisville haina kituo cha habari ya hali ya hewa.,sw,1
3320,"Njia muhimu zaidi ni tu juu na juu kuongoza mwishowe katedral na jengo kusimamia juu ya mlima, na chini inawezekana kuongoza kwa moja ya mita tatu kupitia mlima hadi mji mpya.","Kwenda chini kwa moja ya mlango, ambayo yote itakuwa kuongoza katika katedral.",sw,2
3321,Chatterbox aliuliza Trudeau kuhusu taarifa ya Dallas Morning News.,Chatterbox hakuwa na wasiwasi kuwasiliana na Trudeau kuhusu ujumbe wake wa Dallas Morning News.,sw,2
3322,"Lincoln akaondoa nguo yake kubwa, kufanya show ndogo ya kupumzika.",Lincoln aliondoka nywele zake.,sw,0
