,premise,hypothesis,lang_abv,label
3497,"यह 1910 में अपने समुद्री फलों के रेस्तरां के साथ प्रसिद्ध पुराने पोंटोन पुल द्वारा प्रतिस्थापित किया गया था, जो 1992 में वर्तमान पुल के उद्घाटन तक सेवा की गई थी।",पोंटोन ब्रिज में दुकानें और रेस्तरां भी थे।,hi,1
3498,"जापान में, Mainichi Shimbun ने नए उदारवादी लोकतांत्रिक पार्टी के नेता Keizo Obuchi की आलोचना की क्योंकि जापानी अर्थव्यवस्था को पुनर्जीवित करने के लिए नए विचारों से भरा हुआ था।","Mainichi Shimbun ने Keizo Obuchi, नए उदारवादी लोकतांत्रिक पार्टी के नेता की आलोचना की थी।",hi,0
3499,आप जानते हैं और फिर कितना समय लगता है कि इसे लेने के लिए,आप जानते हैं कि इसे कितनी देर तक लेना है,hi,0
3500,"एक सूक्ष्म क्रूजर आर्क ग्रीक ऑर्थोडॉक्स चर्च के अंधेरे भूमिगत चर्च, एक ग्रीक ऑर्थोडॉक्स चर्च के लिए एक विशाल सीढ़ी नीचे ले जाता है।",कल्पना का चर्च पूरे साल ठंडा रहता है क्योंकि यह भूमिगत है।,hi,1
3501,आज यह प्राचीन स्तंभों से घिरा हुआ है और महंगे दुकानों से जुड़ा हुआ है।,दुकानें केवल पिछले पचास वर्षों में घूम रही हैं।,hi,1
3502,"यह एक अवधि के बाद वास्तविक प्रत्यक्ष चुनावों की तलाश करता है जो विकल्प पार्टियों को व्यवस्थित करने और अभिव्यक्ति की स्वतंत्रता और अन्य नागरिक अधिकारों पर आधारित एक अभियान तैयार करने के लिए पर्याप्त है, मुक्त संघों का अधिकार, 200 से अधिक राजनीतिक कैदियों की रिहाई, ऋण राहत, भ्रष्टाचार और प्रदूषण के लिए मजबूत दंड, सुहार्टो और उसके साथियों के चोरों के लिए कोई मुक्ति नहीं, और आर्थिक सुधार के सबसे कठिन किनारों से गरीबों के लिए एक सम्मान।",एकमात्र चीज जो हमारे समाज को कर सकती है वह राष्ट्रपति चुनाव के लिए अधिक शक्ति है।,hi,2
3503,"शहर के आकर्षणों में से एक प्लेस डार्सी और रू डे ला लिबर्ट के चारों ओर शॉपिंग सेंटर है, जहां आप इस तरह के क्षेत्रीय व्यंजनों की तलाश कर सकते हैं जैसे कि प्रसिद्ध मटार; दर्द डी पिज्जा (जिंगरब्रेड); और कैसीस, काले रंग का लिक्चर जो एक साधारण सफेद शराब को एक स्वादिष्ट रूप से ताज़ा किर में बदल देता है।",शहर में कोई दुकान नहीं है।,hi,2
3504,प्लेटफॉर्म पर एक स्वर्गदूत और एक बड़ा पत्थर स्तंभ था।,यह प्लेटफॉर्म बलिदान करने के लिए बनाया गया था।,hi,1
3505,उनके off-the-cuff शैली इंग्लिश के पॉलिश मिनी-प्रशिक्षण के बगल में शौकिया दिखती है।,वह एक शौकिया की तरह दिख सकता है लेकिन उसके पास अनुभव था,hi,1
3506,पेंसिल्वेनिया विश्वविद्यालय के माइकल बी वॉचटर और उनके सहयोगियों ने निष्कर्ष निकाला है कि नौकरियों और नौकरियों के लिए नौकरियों का भुगतान किया गया है।,वॉचटर शिकागो विश्वविद्यालय के लिए काम करता है।,hi,2
3507,दरवाजा खोल दिया और सीवरन बाहर निकल गया।,वे किसी के लिए दरवाजा खोलने के लिए इंतजार कर रहे थे।,hi,2
3508,"हाँ, यह हमेशा अच्छा होता है जब आपके पास एक जानवर होता है जिसके साथ बच्चे खेल सकते हैं जैसे कि बच्चों की उम्र कितनी है",एक जानवर है जिसके साथ बच्चे खेल सकते हैं।,hi,0
3509,जब वहां गेंद थी जो बकनर को बकनर के लिए हिट की तरह था,गेंद को बकनर को मार दिया गया था।,hi,0
3510,यह 1820 के दशक में स्कॉटिश राष्ट्रीय गर्व का प्रतीक के रूप में तैयार किया गया था और उस समय लोकप्रिय नियोक्लासिक शैली के विपरीत एक मिनी-पार्टेन के रूप में डिज़ाइन किया गया था।,यह सफेद घर की तरह दिखने के लिए डिज़ाइन किया गया था।,hi,2
3511,उनके पास एक निजी अभ्यास भी है।,उनके पास निजी अभ्यास भी हैं।,hi,0
3512,um-hum वे आपको मज़ेदार रखते हैं वे सुनिश्चित करते हैं कि हमारे पास एक uh मेरी पत्नी की uh माँ है uh ओह के बारे में साठ-सात मुझे लगता है कि वह वास्तव में एक उत्साह मिलता है जब हम उसे देखने के लिए जाते हैं और कुत्ते को लाते हैं मुझे लगता है कि वह कुत्ते को देखने के लिए अधिक खुश है कि वह हम हैं,हमारे पास कोई कुत्ता नहीं है।,hi,2
3513,मुझे लगता है कि यह 92 है,रेडियो स्टेशन शायद 92 पर है।,hi,1
3514,"कार्मेल मैन, नेएंडर्टल परिवार का एक रिश्ता, 600,000 साल पहले यहां रहता था।",कार्मेल मैन एक कैमल है जो एक सिगरेट ब्रांड का प्रतिनिधित्व करता है।,hi,2
3515,समस्या क्या थी,मुझे पता है कि समस्या क्या है।,hi,2
3516,"लेकिन कुछ प्राप्तकर्ताओं के लिए, Anthem Inc. से चेक को नुकसान होता है, जो बीमाकर्ता को एक सार्वजनिक रूप से व्यापार कंपनी में परिवर्तित करने के हिस्से के रूप में नीति धारकों को जारी किया जाता है।",Anthem Inc अपने चेक पर पागल शुल्क रखता है,hi,1
3517,उसके साथ बुरा दिखने वाला नंबर 14 था।,नंबर 14 बहुत निर्दोष दिखता है।,hi,2
3518,(bGross national savings isined constant as a share of GDP at 18.,(b) सकल घरेलू बचत को सकल घरेलू उत्पाद का हिस्सा के रूप में स्थिर रखा जाता है।,hi,0
3519,"तम्बू जला दी गई थी, लेकिन एक नई इमारत थी जहां मुख्य तम्बू थी।",मंदिरों ने इमारत को बदल दिया था।,hi,2
3520,"क्या मेरीवेटर लुईस वास्तव में आत्महत्या कर रहे थे, जैसा कि इतिहासकारों का दावा है?",सबूत बताते हैं कि लुईस को किसी और द्वारा मार डाला गया था।,hi,1
3521,"तालिका 2: BLM, FHWA, IRS और VBA के वरिष्ठ कार्यकारी प्रदर्शन के लिए ग्राहक संतुष्टि अपेक्षाओं के उदाहरण",वरिष्ठ प्रबंधक ग्राहक संतुष्टि के बारे में चिंतित नहीं हैं।,hi,1
3522,"हालांकि, इस तरह के स्पष्ट रूप से अप्रचलित पत्थर के खिलाफ एक पारंपरिक सील बेकार था, और इतनी मात्रा में भोजन और पानी के साथ, ज़ेलोट्स को आत्मसमर्पण में भूख नहीं लग सकती थी।","चट्टान को पार करना असंभव था, इसलिए एक पारंपरिक सील बहुत कुछ नहीं करता था।",hi,0
3523,आप जानते हैं कि आर्नोल्ड श्वार्ज़ेनेगर एक विविध अभिनेता का एक छोटा सा हो जाता है आप जानते हैं कि शुरुआत में वह सिर्फ एक बड़ा मांसपेशी आदमी था लेकिन वह एक तरह से बाहर निकलता है,मैं Arnold Schwarzenegger को एक विविध अभिनेता के रूप में पसंद करता हूं जब वह एक मांसपेशी आदमी था।,hi,1
3524,"हाँ, मैं जानता हूं क्योंकि मैं सब जानता हूं कि जब मैं यहां आठ-सात में आया तो वे अभी भी जानते थे कि यह आपके सभी पंच कार्ड को डालने के लिए पिछले साल था।","जब मैंने पहली बार 80 के दशक में शुरू किया, तो आपको पंच कार्ड का उपयोग करना पड़ा।",hi,0
3525,"इसके अलावा केंद्र में फूल बाजार है, दीवार और 8 वीं सड़कों पर; ताजा कट फूल और विभिन्न पौधों की कीमतों के लिए उपलब्ध है, लेकिन सुबह से पहले सबसे अच्छा चयन पाया जाता है।",बाजार में उपलब्ध ताजा कट फूल सस्ते से महंगे तक हैं।,hi,1
3526,दैनिक उपयोग में नावें फैशनेबल बार और रेस्तरां के पैरों के भीतर स्थित हैं।,बार्स और रेस्तरां दिलचस्प जगह हैं।,hi,1
3527,"डेविड स्ट्रीट के दूर के अंत में, मंदिर पर्वत तीन प्रमुख धर्मों के लिए दुनिया के सबसे पवित्र स्थानों में से एक है।",तीन प्रमुख धर्म मंदिर पर्वत को बहुत महत्वपूर्ण मानते हैं।,hi,0
3528,हाँ और उनके पास उन बेंच हैं जो बस वहां रहते हैं और वे उन्हें बड़े पुराने फूलों और चीजों के साथ वास्तविक प्यारा सजाते हैं,बिन चारों ओर घूमते हैं और बहुत स्पष्ट हैं।,hi,2
3529,हाँ हाँ हाँ हाँ हमने देखा कि एक हाँ हम पाते हैं कि हाँ हाँ यदि आप उन डॉलर फिल्मों में प्रवेश कर सकते हैं तो आप जानते हैं कि वे हैं हाँ वे एक डॉलर और आधा क्या है यह डॉलर और एक चौथाई डॉलर और आधा अब,आप डॉलर फिल्मों में Flubber प्राप्त कर सकते हैं।,hi,1
3530,जीवन ट्रैक,जीवन का रास्ता,hi,0
3531,"लेकिन, धीरे-धीरे विरोध, यह [गेट्स'] बाइलिन था जो कवर पर दिखाई दिया।",स्लेट ने कहा कि यह निश्चित रूप से गेट्स के कवर पर नहीं था।,hi,2
3532,"कोवगेट के पश्चिमी छोर पर (जहां यह होलीरोड रोड से मिलता है), आप एडिनबर्ग के पुराने शहर की दीवार (फ्लॉडन दीवार) के कुछ शेष हिस्सों में से एक को देखेंगे, जो 1570 के लंग सीज के बाद बनाया गया था।",फ्लोडेन दीवार को आगे की आक्रमण से बचाने के लिए शहरवासियों द्वारा बनाया गया था।,hi,1
3533,"Dinghies Tel Aviv, Jaffa, Akko, Netanya और Nahariya में समुद्र तटों से किराए पर लेने के लिए उपलब्ध हैं।","उत्कृष्ट गुणवत्ता के डेंगू टेलीविव, जैफा, अको, अको, नेतन्याह और नाखेरिया में समुद्र तटों के लिए किराए पर लिया जा सकता है।",hi,1
3534,दोस्ताना कर्मचारियों।,कर्मचारी केवल तभी दयालु होते हैं जब आप उन्हें सलाह देते हैं।,hi,1
3535,"वह आदमी जो एक बार एक है-बिना कोने स्कीट के साथ आया था, जिसमें, जैसा कि Zmuda याद करता है, भूल गए प्रदर्शनकारियों को एक दर्शक के सामने तैरने के लिए भेजा जाएगा...",बहुत कम प्रदर्शनकारियों ने अंततः दर्शकों द्वारा प्रशंसा और प्रशंसा की।,hi,1
3536,आइसक्रीम के साथ हाँ,सूरज और गर्मी की लहर के साथ हाँ।,hi,2
3537,"आमतौर पर एक उच्च-रोलर कार्ड गेम होने का मानना है, बैककार्ट (बैक-का-रा) ब्लैकजेक के समान है, हालांकि यह अधिक सख्त नियमों, उच्च सीमाओं और कम खिलाड़ी बातचीत के साथ खेला जाता है।","बैककार्ट ब्लैकजेक से बिल्कुल अलग है, और यह कार्ड के साथ नहीं खेला जाता है।",hi,2
3538,"Palestrina, Hans Pfitzner द्वारा, रॉयल ओपेरा (मेट्रोपॉलिटन ओपेरा हाउस, न्यूयॉर्क) द्वारा प्रदर्शन किया गया है।",पलेस्ट्रिना को रॉयल ओपेरा द्वारा न्यूयॉर्क में प्रदर्शन किया जाएगा।,hi,0
3539,और हाँ हाँ मैं बस वास्तव में खुश था और मेरे कदम पिता एक फोर्ड डिलीवरी में काम करने के लिए होता है और यह चीजों को थोड़ा आसान बनाता है कार समय लेकिन,वह मुझे 20% छूट दे सकता है।,hi,1
3540,"यह महंगा नहीं लगता है - वे बांग्लादेश में इसका उपयोग करते हैं, अंत में।",यह सबसे महंगा विकल्पों में से एक है।,hi,2
3541,अब एक ऐसी स्थिति में देखो जैसे कि लड़के केवल छह साल के हैं और वे उसके साथ यौन रूप से जुड़े हुए थे और मुझे लगता है कि उस बिंदु पर वह बीस-तीन थी आप जानते हैं तो वह वास्तव में उनसे बहुत बूढ़ी नहीं थी और उस उम्र में एक लड़का होने के नाते मुझे लगता है कि वे बहुत हैं आप जानते हैं हम इसे सामना करते हैं कि यह आपके जीवन में एक बिंदु पर है जब आप बस जीवन की सभी चीजों को महसूस करना शुरू कर रहे हैं,"उम्र के इस छोटे अंतर के साथ, शुल्क को दबाया नहीं जाना चाहिए।",hi,1
3542,क्या आप वास्तव में रोमांटिक हैं,क्या आप वास्तव में उसे प्यार करते हैं?,hi,1
3543,"4 मिलियन, या लगभग 8 प्रतिशत कुल लागत दोनों कार्यक्रमों के लिए)।",4 लाख की संख्या आने वाले वर्षों में बढ़ने की संभावना है।,hi,1
3544,"लेकिन पुष्टि का एक चक्र है; यदि भविष्यवाणी बताती है कि कुछ होगा, तो यह होगा - शायद हमेशा उम्मीद के रूप में नहीं।","जब भविष्यद्वाणी एक चीज के बारे में संकेत देती है, तो यह हो जाएगा - इसके लिए पुष्टि का एक चक्र है।",hi,0
3545,"""हम उसे नहीं ढूंढ सकते, बेंजामिन,"" लिंकोलन / नाटालिया ने कहा।","12 घंटे की तलाश के बाद, लिंकन / नाटालिया ने आत्मसमर्पण किया।",hi,1
3546,कृषि प्रदर्शन,सैन्य प्रदर्शन,hi,2
3547,"जैसा कि बेन यागोडा ने न्यूयॉर्क टाइम्स किताब समीक्षा में लिखा है, कहीं रास्ते में, किडडर को टॉमी ओ'कॉनर के बारे में एक किताब नहीं लिखने का फैसला करना चाहिए।",Ben Yagoda एक प्रसिद्ध पुस्तक समीक्षक है।,hi,1
3548,वह और उसके सहयोगी मेटाफोर स्तर पर काम नहीं कर रहे थे।,वह और उसके सहयोगी मेटाफोर के स्तर पर काम कर रहे थे।,hi,2
3549,"कार्यकारी अपने आंतरिक वातावरण की जांच करके ऐसा करते हैं और उन समस्याओं के बारे में सवालों की एक श्रृंखला पूछते हैं जिन्हें हल करने की आवश्यकता होती है, कैसे सूचना प्रौद्योगिकी और प्रबंधन मदद कर सकते हैं, और कैसे एक सीआईओ अपने प्रबंधन संरचनाओं के भीतर प्रौद्योगिकी समाधानों का मार्गदर्शन करने के लिए सबसे अच्छा फिट हो सकता है।",एक सीआईओ को एक कंपनी के आंतरिक वातावरण के आधार पर प्रौद्योगिकी समाधानों का मार्गदर्शन करना चाहिए।,hi,0
3550,"और जब वे बाहर निकलते हैं तो उन्हें होना चाहिए, मुझे नहीं पता कि आप कुछ उचित राशि के पैसे जानते हैं",हमें उन्हें पैसे देना चाहिए जब वे बाहर निकलते हैं।,hi,1
3551,आयातक कानून द्वारा निर्धारित शुल्क का भुगतान करता है,आयातक कभी नहीं भुगतान कर,hi,2
3552,आदमी शायद उसे पेशाब करने के बारे में सुना था या शायद वह जागने के दौरान अपनी सांस में बदलाव भी महसूस कर रहा था।,आदमी ने सुना कि उसकी मूत्र बाथरूम के पानी को छू रही है जब उसकी सांस बदल गई है।,hi,1
3553,"ठीक है, मुझे लगता है कि आप सेवानिवृत्ति के बारे में सोचते हैं",मुझे लगता है कि आप सेवानिवृत्ति के बारे में बात कर रहे हैं।,hi,0
3554,"महान अलेक्जेंडर, जो 334 ईसा पूर्व में शहर के माध्यम से पारित किया गया था, इसके पूरा होने के लिए भुगतान किया गया था; मूल 30 स्तंभों में से पांच को अपनी पूरी ऊंचाई तक पुनर्स्थापित किया गया है।",अलेक्जेंडर ग्रेट 334 ईसा पूर्व में शहर के साथ इतना प्रभावित था कि उन्होंने एक दिन वहां रहने की इच्छा व्यक्त की।,hi,1
3555,और ओह ठीक है और फिर कोलोराडो के लिए चला गया,इसके बाद मैं कोलोराडो जा रहा था।,hi,0
3556,यह भी जानकारी को जल्द से जल्द कर्मचारियों के घर एजेंसी को सूचित करना चाहिए ताकि घर एजेंसी द्वारा भुगतान को सुविधाजनक बनाया जा सके।,घरेलू एजेंसी वित्तीय पहलुओं की देखभाल करेगी।,hi,0
3557,हाँ ठीक है हाँ ये खेल मजेदार हैं आप देखते हैं आप देखते हैं ये खेल,ये खेल बहुत मजेदार हैं।,hi,0
3558,"जमैका के सबसे पूर्वी छोर पर Morant Point Lighthouse है, जो 1841 में बनाया गया था।",Morant Point Lighthouse मेक्सिको में स्थित है।,hi,2
3559,और यही वह है जो वह पेड़ों या एक बश के बारे में चिंतित है क्योंकि लिलाक बश वे तेजी से बढ़ते हैं कुछ लोग वास्तव में उन्हें पसंद करेंगे और फिर जो लोग उन्हें करते हैं वे फैलते हैं और वे अपने लहसुन के चारों ओर सब कुछ फिसलते हैं,वह पेड़ों के बारे में चिंतित नहीं है. लिलाक बूथ बढ़ने में लंबे समय लगता है।,hi,2
3560,वह खनन के बारे में जानता है।,वह जानता है कि खनन मौजूद हैं।,hi,0
3561,"देखो, यह आपकी त्वचा है, लेकिन यदि आप व्यस्त नहीं हैं तो आप परेशानी में होंगे।",किसी को भी आपको काम करने की अनुमति न दें या आपको परेशानी हो सकती है।,hi,2
3562,वास्तव में मैंने एक बार सुना है मुझे याद है कि यह वापस आ गया है जब रैप भी मैं कहूंगा दस या पंद्रह साल पहले मैं,मैंने लगभग 15 साल पहले एक बार रैप सुना था।,hi,0
3563,वह इतनी अलग दिख रही थी।,वह आखिरी बार जब हमने उसे देखा था तब से बहुत बदल गई थी।,hi,1
3564,"उन्होंने जॉन, चाकू ऊँचा कर दिया।",उन्होंने जॉन को एक खूनी चाकू के साथ दोषी ठहराया।,hi,1
3565,उसकी बातचीत ने उसकी जिज्ञासा को उत्तेजित किया था।,उसने कुछ नहीं सुना था,hi,2
3566,"हाँ, आपने बहुत अच्छी तरह से किया है, युवा आदमी।","नहीं, आपने बहुत अच्छी तरह से नहीं किया है।",hi,2
3567,"हालांकि, इन सिद्धांतों को लागू करने के लिए विशिष्ट दृष्टिकोण विभिन्न क्षेत्रों के बीच अलग होने की प्रवृत्ति रखते हैं।",प्रत्येक सिद्धांत के लिए विशिष्ट दृष्टिकोण प्रत्येक क्षेत्र में समान है।,hi,2
3568,4) पर्याप्त नहीं पता है कि गैर परिवहन की लागत दूरी के साथ कैसे भिन्न होती है।,"जानकारी की कमी का कारण यह है कि गैर परिवहन लागत में क्या जाता है, व्यक्तिगत रूप से नाटकीय रूप से भिन्न हो सकता है।",hi,1
3569,"आप क्रोधित हैं, बेरेस्फोर्ड।","आपको एक चिकित्सक से मिलने की जरूरत है, बेरेस्फोर्ड।",hi,1
3570,"स्थानीय लोगों के लिए भोजन करने के लिए मुश्किल है, यूनिवर्सल सिटीएक्स सिटीएक्स अपने व्यापक खुदरा चमत्कारों के संग्रह के साथ पर्यटक डॉलर को छीनने की कोशिश करता है, जिसमें जादू की दुकानें, खिलौने की दुकानें, खेल की दुकानें, और विज्ञान कथा स्मृतियों की एक श्रृंखला शामिल है।","स्थानीय लोग कई जादू की दुकानों, खिलौने की दुकानों और खेल की दुकानों का मुख्य लक्ष्य नहीं हैं।",hi,0
3571,तुम मुझे याद करोगे कि उन लोगों से सावधान रहना बुद्धिमान था जो तुम्हें सच्चाई नहीं बता रहे थे।,आपको उन लोगों से सावधान रहना चाहिए जो आपसे झूठ बोलते हैं।,hi,0
3572,ये है विश्व लीग,विश्व लीग ऐसा ही है।,hi,0
3573,परेशानियों का एक झटका लिंकोलन की आंखों को चमकता है; नाटालिया की रूसी आग का सबसे छोटा संकेत।,लिंकोलन उस सटीक क्षण में अपने खाली हाथों से नाटालिया को मारना चाहता था।,hi,1
3574,इस लेख में प्रस्तुत सभी संख्याओं के साथ जुड़ी अनिश्चितता है क्योंकि नमूनाकरण त्रुटि और अर्थशास्त्रीय अनुमान प्रक्रिया में अनुमान त्रुटि घरेलू स्तर की मांग कार्यों को पुनर्प्राप्त करने के लिए उपयोग की जाती है,इस रिपोर्ट में शामिल शोध संभावित रूप से गलत है।,hi,0
3575,"जो आवश्यक है, एक निकासी योजना के साथ-साथ, पीछे रहने वालों के लिए परिस्थितियों को स्थिर करने के लिए एक यथार्थवादी कार्यक्रम है।",निष्कासन हमेशा प्रतिक्रिया की पहली रेखा है।,hi,1
3576,"(एक बड़ा योगदान का मतलब हो सकता है या नहीं हो सकता है, मैं वास्तव में, वास्तव में उम्मीदवार एक्स का समर्थन करता हूं.) संघ की स्वतंत्रता एक और बड़ा विस्तार है-एक जो न्याय थॉमस को अदालत से बाहर हँसते हैं अगर कुछ उदार इसे प्रस्तावित करते हैं।",न्यायाधीश थॉम ने संघ की स्वतंत्रता की मांग की है।,hi,2
3577,वॉल्यूम फिर से उपलब्ध हैं लेकिन तब तक स्टैक में वापस नहीं लौटाया जाएगा जब तक कि गम लाइब्रेरी स्वयं को नवीनीकृत नहीं किया जाएगा।,व्यापक रूप से खोजे गए वॉल्यूम को पुनर्निर्माण के बाद जनता के लिए उपलब्ध कराया जाएगा।,hi,1
3578,"हम एक जोड़ी मूर्तियां थीं, जिन्होंने एक छोटे से छोटे से छोटे से छोटे छोटे छोटे छोटे छोटे छोटे छोटे छोटे छोटे छोटे छोटे छोटे छोटे छोटे छोटे छोटे छोटे छोटे छोटे छोटे छोटे छोटे छोटे छोटे छोटे छोटे छोटे छोटे छोटे छोटे छोटे छोटे छोटे छोटे छोटे छोटे छोटे छोटे छोटे छोटे छोटे छोटे छोटे छोटे छोटे छोटे छोटे।",हम निश्चित रूप से उस चीज का प्रबंधन कर सकते हैं जिसे हमने शुरू किया है।,hi,2
3579,गंदे चट्टानों ने पिट को घेर लिया ताकि दर्शकों को पिट के किनारे के चारों ओर पांच या छह लोग खड़े हों।,छेद सात फीट गहरा है।,hi,1
3580,यह उदार हो सकता है लेकिन मैं उन्हें हमारे पास आने दें,यह निश्चित रूप से उदार नहीं है कि वे हमारे पास आते हैं,hi,2
3581,"दूसरा बैंक क्रेडिट खाते के स्तर के आधार पर धन की ब्याज का भुगतान करता है, जो एक बड़े वाणिज्यिक खाते के लिए अधिक विशिष्ट है।",फंड खाते में पांच अलग-अलग तिहाई हैं।,hi,1
3582,"वास्तव में, कोलंबिया / एचसीए के बिस्तरों का 58 प्रतिशत खाली है, 35 प्रतिशत गैर-लाभकारी बिस्तरों की तुलना में।",58% कोलंबिया / एचसीए के बिस्तर खाली हैं।,hi,0
3583,"कुछ Kwanzaa रीति-रिवाजों, विशेष रूप से चमक पर ध्यान केंद्रित, ऐसा लगता है कि हनुका से उधार लिया गया है।",उन्होंने एक छुट्टी से परंपराओं को अपने स्वयं के में शामिल करने के लिए उधार लिया।,hi,0
3584,"गरीबों के लिए मैरिलैंड की कानूनी सेवाओं के लिए मुख्य वित्तपोषण स्रोत कठिन समय में गिर गया है, और वकीलों ने देश भर में ऐसी सेवाओं के लिए वित्तपोषण के मुख्य स्रोत को काटने की धमकी देने वाली कानूनी चुनौती पर एक नज़र रखने के बावजूद अभूतपूर्व राज्य वित्तीय सहायता की मांग करने के लिए तैयार हैं।","इस कठिन अर्थव्यवस्था में, मैरिलैंड के कानूनी सहायता के लिए प्राथमिक वित्तपोषण पीड़ित हो गया है और इसलिए राज्य से विशेष सहायता की मांग करना आवश्यक हो गया है।",hi,0
3585,ठीक है मैं कंप्यूटर विज्ञान कंप्यूटर इंजीनियरिंग कर रहा हूँ,मैंने पिछले सत्र में अपना बड़ा बदलाव किया।,hi,1
3586,"दूसरा अनुपस्थित लाभ पर्यावरण गुणवत्ता में लाभ, विशेष रूप से बेहतर स्वास्थ्य लाभ शामिल है।",अनुपस्थित लाभों में से एक बेहतर स्वास्थ्य और पर्यावरण गुणवत्ता में वृद्धि के साथ जुड़ा हुआ है।,hi,0
3587,ओह-हहहहहहहहहहहहहहह,"नहीं, वे नहीं करेंगे।",hi,0
3588,"इस चट्टान के उत्तरी स्तंभों पर द्वीप के प्राचीन राजधानी का स्थान है, जिसे तिरया भी कहा जाता है, जो तीसरे शताब्दी ईसा पूर्व (जब एजेन पथोलमियाई शासन के तहत था) से आता है।",प्राचीन राजधानी में पूरे द्वीप के सबसे शानदार वास्तुकला में से कुछ है।,hi,1
3589,"भाग 2), शराब और नशीली दवाओं के दुरुपयोग रोगी रिकॉर्ड की गोपनीयता।",दवा और शराब के रिकॉर्ड साझा किया जा सकता है।,hi,2
3590,एक वकील को सामान्य कानून बनाने के लिए हमेशा जरूरत होगी।,वकीलों को कानून का अभ्यास करने की बहुत आवश्यकता नहीं है।,hi,2
3591,यह पर निर्भर करता है बहुत सारी चीजें सोचा गया था कि जैसा कि आप जानते हैं कि किसानों ने सोचा ठीक है हमें रासायनिक पदार्थ मिल रहे हैं हम खेत पर रासायनिक पदार्थ डाल रहे हैं अच्छी तरह से मिट्टी स्वाभाविक रूप से फ़िल्टर किया जाएगा,"यहां तक कि अगर किसान मिट्टी में रासायनिक पदार्थ डालते हैं, तो मिट्टी अंततः उन्हें फ़िल्टर करती है।",hi,0
3592,"हम इसका दृष्टिकोण करने का प्रयास करते हैं, यह किसी भी कानूनी समस्या का पता लगाने के लिए है जो एक ग्राहक है।",ग्राहक की सभी कानूनी समस्याओं की पहचान की जाती है।,hi,0
3593,"दो, अधिकांश अन्य उत्पादक संचालन का अध्ययन करना और समझना आसान है, क्योंकि कुछ कंपनियों में 40,000 स्थान हैं और उनके कामकाजी बल का एक बड़ा हिस्सा बाहर काम करता है।",अधिकांश कार्यस्थल आंतरिक आधार पर हैं।,hi,2
3594,"लगभग एक चौथाई घंटे में, घंटी घंटी, और टूपेंस ने आगंतुकों को दिखाने के लिए हॉल में मरम्मत की।","15 मिनट के बाद, कुछ भी नहीं हुआ और टूपेंस और आगंतुक ने फैसला किया कि कुछ दोपहर का भोजन करने का समय था।",hi,2
3595,"Paroseas गुफा, रीफ, और डूबने अपने तटों के चारों ओर, डूबने के लिए पर्यावरण की एक विस्तृत श्रृंखला प्रदान करता है।",परिदृश्य अद्वितीय है और कहीं और नहीं पाया जा सकता है।,hi,1
3596,"और ईमानदारी से, संख्या मेरे लिए बहुत कम लगती है।","यह संख्या मेरी राय में कम लगती है, लेकिन एक समझौते पर पहुंचना संभव है।",hi,1
3597,"वे तैयार हैं, सुसान की आवाज उसके दिमाग के पीछे वापस आ गई।",वह कल्पना कर सकता था कि सुसान की आवाज उससे बात कर रही थी।,hi,0
