,premise,hypothesis,lang_abv,label
3263,Tatsächlich werden Sie belohnt werden.,"Sorry, du wirst bestraft werden.",de,2
3264,"Oh, ob man keine Strafe vorstellen könnte, die die Möglichkeit darstellt, dass es eine Art absichtlicher Uh um gibt.","Sie können über die Möglichkeit nachdenken, auf diese Veranstaltung zu gehen.",de,1
3265,"Der Park auf dem Hügel von Monte macht einen guten Spielplatz, während die Fahrt in einem wicker toboggan direkt aus einem Old World Theme Park (schließlich sicher für ältere Kinder).",Ältere Kinder können den Park auf dem Hügel von Monte unerkannt finden.,de,0
3266,"Die Namen der Inseln beziehen sich auf die unterschiedlichen Kraftwinds, die sie berühren, nicht auf ihre Topographie.",Die Inseln sind dem Winter nur im Winter ausgesetzt.,de,1
3267,"Die Revisoren werden ermutigt, die von GAGAS bereitgestellten Leitlinien zu befolgen.",GAGAS bietet den Auditoren Leitlinien für die Zwecke der Einhaltung.,de,0
3268,"Dann ist es, dass wir sehen, dass ich die Lakers Milwaukee Atlanta Hawks mag, ich mag sie auch",Ich mag die Chicago Bulls und die Warriors.,de,2
3269,Er trägt eine einfache Hautbrustplatte mit einem einzigen roten Glyph über den Brust.,Er trägt Hautschuhe mit Stahlzähnen auf seinen Füßen.,de,1
3270,"Ja, nicht, ich weiß nicht, ob es irgendwelche Serien gibt, die ich darauf achten werde, dass ich versuche, Cheers einmal und einmal zu sehen.",Ich sehe eine Tonne von Serien.,de,2
3271,"richtig oh sie haben wirklich gemacht uh gute Arbeit, um alle darüber informiert zu halten, was passiert, manchmal habe ich mich gefragt, ob es fast nicht mehr war, als wir wissen müssen","Ich glaube nicht, dass ich genug Informationen mit allen geteilt habe.",de,2
3272,"Tatsächlich war die Schleimhaut die bemerkenswerte Merkmale der neuen Kleidung der Dior-Era, die sofort nach der Joan Crawford/Rosalind Russell-Periode und ihrer starken Schleimhaut-Padding kam.",Die Dior-Era war bekannt für die Schulternrutschen nach der Periode der Schulternrutschen.,de,0
3273,"Kochen und dann das nächste Mal wäre meine Runde und ich würde versuchen, ihn ausdo und dann würde er versuchen, mich ausdo und wir waren wirklich viel Spaß und","Ich würde kochen und dann wäre der nächste Runde sein und wir würden versuchen, uns gegenseitig zu überwinden, aber manchmal würden wir in einen Kampf über die Dinge.",de,2
3274,"Helms, der 81 sein wird, wenn sein fünftes Zeitraum endet, ist zunehmend schwach.",Helms wird im kommenden Monat 81 drehen.,de,1
3275,Am 4. Mai wurde durch Pelee's White River (Riviyre Blanche) über eine Fabrik eine Menge Müll und Steine abgebrochen und 25 Menschen getötet.,Mud und Steine wurden durch den Fluss verschwunden.,de,0
3276,"Nun, Miss Tuppence, sagte Sir James, ""Du kennst diesen Ort besser als ich.","Sir James schlägt ab und erklärt, dass er keine Hilfe braucht.",de,2
3277,"Und wenn, wie es letztendlich passiert, keine Auflösung ergab, könnten wir unsere Schultern schrumpfen, sagen, 'Hey, wir versuchten,' und wie unerfolgende Broker zu einem ehrenvollen Frieden handeln.",Keine Seite interessiert sich tatsächlich für eine Lösung in dieser Zeit.,de,1
3278,"Wie Ben Yagoda in der New York Times Book Review schreibt, muss Kidder irgendwo auf dem Weg entschieden haben, kein Buch über Tommy O'Connor zu schreiben.",Ein Buch wurde nicht über Tommy O'Connor geschrieben.,de,0
3279,"Diese Zeit um, Lloyd glaubt, dass er der Messias ist.","Dieses Mal glaubt Lloyd, dass er ein Weltraumschiff ist, das durch den Weltraum reist.",de,2
3280,Die Familie.,Die Familie der Gorillas.,de,1
3281,Nein nicht es nicht es ist ein es ist nicht etwas,Es ist nicht etwas,de,0
3282,Das sieht nicht gut aus.,Das ist überhaupt kein Problem.,de,2
3283,"Allerdings sind SCR-Installationen, die für die NOX SIP Call konzipiert sind, im Allgemeinen bereits im Installationsprozess oder zumindest in die Engineeringphase des Projekts.",SCR-Installationen haben NOX SIP zu erfüllen.,de,0
3284,"Nach der Reinigung der Ausländer blieben nur wenige auf, strikt auf der Insel Dejima in der Nagasaki Bay begrenzt.",Einige Ausländer wurden nach der Reinigung von Ausländer freigelassen.,de,2
3285,Sie verwenden eine texturierte Farbe oder,Texturfarbe ist in diesem Fall immer besser.,de,1
3286,"Die Regierung verleiht nichts von Wert im Austausch und die Einheit, die das Eigentum verliert, erhält nichts von Wert.",Rund 300 Menschen verhaften im Jahr 2015 ihre Immobilie.,de,1
3287,aCondition Assessment Survey (CAS),CAS ist eine Bedingungenbewertungs-Umfrage,de,0
3288,"Von ethnischen Lebensmittelgeschäften und vintage Kleidungsgeschäften bis hin zu Elektronik und Buchgeschäften gibt es so viele interessante Einkaufsstellen, dass es schwierig ist, ihre Breite und Tiefe vorzustellen.",Es gibt keine Vielzahl von Einkaufsstellen.,de,2
3289,"Das allgemeine Glaubwürdigkeitsproblem mit der Umfrage ist, dass Wordsmithing und Mathematik nicht mischen und niemals werden.","Wordsmithing und Mathematik sind nicht genug verbunden, um zusammen zu gehen.",de,0
3290,"Die Dinge waren stark, aber ein bisschen brittle.","Es war stark, aber brittle.",de,0
3291,"Es muss nicht tun, ich meine, das ist, dass Sie wissen, es ist, als ob Sie irgendwo stehen könnten und wie wir sagen, Sie sind Sie gehen Sie wissen Sie fahren Sie gehen Sie fahren Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie gehen Sie",Keine Gasstationen sind 24 Stunden am Tag geöffnet.,de,2
3292,"Nach dem zweiten Kurs fühlte ich mich ein wenig bequem, obwohl ich nicht helfen konnte, von der Art und Weise stören zu werden, wie sie einfach auf mich blickten.","Ich fühlte mich nervös, dass sie mich vergiften würden.",de,1
3293,"Die Entschlossenheit des Kongresses, die Agenturen für ihre Leistung verantwortlich zu machen, liegt im Herzen von zwei wichtigsten Reformen der 1990er Chief Financial Officers (CFO) Act und der Government Performance and Results Act von 1993 (GPRA).","Der Kongress hat in den 1990er Jahren mehrere große Reformen durchgeführt, um sicherzustellen, dass die Agenturen für ihre Handlungen verantwortlich sind.",de,0
3294,"Als die Double-Decker-Boots bereit sind, den Pier zu verlassen, Bells Ring, die Gangplank wird erhöht, Deckhands in blau Sailor Suits Man die Hauser, und ein paar hundert Komutern beginnt eine siebenminütige Sehenswürdigkeiten Tour.","Die doppelten Deckerboote sind alle aus dem Service, so dass sie nie den Pier verlassen.",de,2
3295,Die Wahrheit?,Ist das wahr?,de,0
3296,"Ich bin nicht gegen es, aber wenn es ist, wenn die Zeit richtig ist, wird es wahrscheinlich nur eine Art passieren Sie wissen","Ich kann nicht warten, dass es passiert.",de,1
3297,Das ist Joseph Nocera.,Nocera arbeitet für Slate.,de,0
3298,Sie haben hervorragende rote Protuberanzen und könnten nach den britischen Redcoats benannt worden sein.,Sie wurden nach ihrer schwarzen Haut benannt.,de,2
3299,Erinnern Sie sich nicht.,Ich erinnere mich nicht.,de,0
3300,"Die Politik erfolgte, und ich war glücklich, dass ich die Gelegenheit hatte, diesen Beitrag zu meinem Volk zu machen.","Da die Politik erfolgreich war, konnte ich meinem Volk einen Beitrag machen.",de,0
3301,"Für mehr Panorama können Sie für weniger als eine Stunde zum Gipfel Petit-Bourg (716 m/2,349 ft) oder Pigeon (770 m/2,526 ft) treiben.",Die meisten Besucher entscheiden sich für die zusätzliche halbe Stunde bis zumindest einem Gipfel für die schönen Aussicht.,de,1
3302,"Wenn die Daten aus einer Reihe von Tests, die mit den gleichen toxischen, toxischen Konzentrationen und Testarten durchgeführt wurden, mit Hypothese-Tests analysiert wurden, könnte die Genauigkeit nur durch eine qualitative Vergleich der NOEC-LOEC-Intervallen beurteilt werden, mit dem Verständnis, dass die maximale Genauigkeit erreicht werden würde, wenn alle Tests das gleiche NOEC-LOEC-Intervallen erzielen.","Sie wollten sicherstellen, dass sie jedes Mal die gleichen Ergebnisse erzielen.",de,0
3303,In den 1980er Jahren brachte eine pragmatische sozialistische Koalitionsregierung mit den christlichen Demokraten ein paar Jahre ungewöhnlicher Stabilität.,Die christlichen Demokraten konnten ihre Macht nicht beibehalten.,de,1
3304,Gerichtsbeamte umfassen die Telefonnummern des lokalen Amtes für Rechtsanwälte und das Bezirksanwälte-Referenzsystem auf jedem Gipfel.,Gerichtsbeamte enthalten die Telefonnummern der Abteilungen für Rechtshilfe.,de,0
3305,"Oh, es war nicht, dass Jane Eyre nicht er schrieb Jane Eyre auch",Es war im dritten Kapitel von Jane Eyre.,de,1
3306,"Der Papst, der das Gen vorgeschlagen hat.",Der Papst macht einen Vorschlag.,de,0
3307,"17 ""Sie denken nicht an Ablehnung?","Ist es eine Gelegenheit eines Lebens, dass Sie nicht darüber nachdenken können, um es abzubrechen?",de,1
3308,Wir haben dies mit Hilfe von Berater und anderen Interessengruppen getan.,In der Tat haben die Beteiligten der Gleichberechtigung nur ein wenig an unseren Bemühungen beigetragen.,de,1
3309,"Niemand sagt, dass der Landlord das Eigentum zu reparieren, Simmons sagte.","Simmons weigerte sich, darüber zu kommentieren, was dem Landlord gesagt wurde.",de,2
3310,"Sein Scorecard beinhaltete Maßnahmen für Genauigkeit, Geschwindigkeit und Timing, Einheitskosten, Kundenzufriedenheit und Mitarbeiterentwicklung und Zufriedenheit.",Genauigkeit und Geschwindigkeit wurden auf der Scorecard gemessen.,de,0
3311,"Die Santa Monica Pier ist die Küstenfläche der Twilight Dance Series, eine Auswahl an kostenlosen Sommerkonzerten, die jedes Jahr organisiert werden.",Die Twilight Dance Series bietet Konzerte zu steipen Preisen an.,de,2
3312,Ist diese Art von Musik noch verfügbar?,Ich würde gerne mehr davon hören.,de,1
3313,Du weißt es.,Du weißt nicht.,de,2
3314,"Es wird angenommen, dass er den gleichen Architekten benutzte, der auf dem Taj Mahal arbeitete.","Der Architekt, der auf dem Taj Mahal gearbeitet hat, wird angenommen, dass er auf einem anderen Gebäude gearbeitet hat.",de,0
3315,"Es wird auch manchmal einfach Beaubourg genannt, nach der 13. Jahrhundert Nachbarschaft, die es umgibt.","Die Nachbarschaft, die sie umgibt, stammt aus dem 10. Jahrhundert.",de,2
3316,"Im 19. Jahrhundert, als Kashmir die exotischste Hügelstation aller von ihnen war, verboten die Maharaja die Briten, dort Land zu kaufen, so dass sie dann auf die brilliante Alternative zu bauen luxuriös eingestellte Hausboote auf den Seen in der Nähe von Srinagar.",Die Briten bauen luxuriöse Hausboote auf den Seen in der Nähe von Srinagar im 19. Jahrhundert.,de,0
3317,"Wir werden nicht erwarten, dass wir ein Ballett über das Thema laufen.","Wir wurden aufgefordert, über das Thema zu stimmen.",de,2
3318,und ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah,Der Mann war besorgt über meine Sicherheit.,de,0
3319,"Ich bin so vertraut mit dem Wetter auf diese Weise in West Texas, aber nicht in Lewisville",Lewisville hat keine Wetterberichterstattung.,de,1
3320,"Die wichtigsten Richtungen sind einfach oben und oben führt schließlich zur Kathedrale und Festung, die den Hügelboden beherrscht, und unweigerlich nach unten führt zu einer der drei Türen durch die Mauer in die neue Stadt.","Gehen Sie nach unten zu einer der Türen, die Sie alle in die Kathedrale führen wird.",de,2
3321,Chatterbox fragte Trudeau über die Dallas Morning News Quote.,"Chatterbox hat sich nicht beschäftigt, Trudeau über seine Dallas Morning News Zitate zu kontaktieren.",de,2
3322,"„Publicity.“ Lincoln entfernte sein großes Hut und machte eine kleine Show, um es abzuwaschen.",Lincoln nahm seinen Hut ab.,de,0
3323,"um einen stehenden achtstündigen Job zu arbeiten, da es war, dass ich für ein Lager arbeitete und relativ lange Stunden altzehn Jahre alt war und in der Lage war, bei fünf aufzusteigen und nicht bis zu zehn oder elf zu schlafen.","Ich habe wegen der langen Arbeitsstunden aufgehört, für den Lager zu arbeiten.",de,2
3324,"Zunächst können wir erkennen, und vielleicht sogar etwas tun, dass einige der Unwirkungen aus der Globalisierung, wie z. B. Verschmutzung und kulturelle Zerstörung fallen.","Wir können zugeben, dass es keinen Fall aus der Globalisierung gibt.",de,2
3325,"Es gibt keine Götter hier jetzt, sagte die Stimme des Monster vor ihnen.",Die Stimme des Monster war laut und erschreckend.,de,1
3326,Zwei sind genug für ein Geheimnis.,"Beide Menschen sind verpflichtet, das Geheimnis zu halten.",de,1
3327,"Und sie sind mehr unabhängig und es gibt Dinge zu tun, dann ist es gut für sie zu gehen, um anders zu sein, ich meine, es geht er zu einem Muttertag-Aus-Programm jetzt einmal pro Woche beide meine Kinder tun","Mehr Dinge stehen ihnen zur Verfügung, wenn sie unabhängig werden.",de,1
3328,"Egal, ob Sie Bier oder Alkohol trinken oder nicht, eine Reise nach Dublin ist nicht vollständig ohne einen Besuch in einige seiner Pubs nicht diese Erfahrung verpassen.","Die Pubs von Dublin sind es wert zu sehen, auch wenn Sie kein Trinker sind.",de,0
3329,"Bars mit Blick und Live-Musik sind Sky Lounge im Sheraton Hotel and Towers, Tsim Sha Tsui; und Cyrano auf der Insel Shangri-La in der Pazifik Place.","Es ist nicht weit zu gehen, um gute Getränke, schöne Aussichten und Live-Musik zu finden.",de,1
3330,"Aber es ist für uns, beschäftigt zu werden und etwas zu tun.""","""Wir tun nicht viel, so vielleicht wäre es gut für uns, uns zu verbinden und zum ersten Mal in einer Zeit zusammen zu sein.""",de,1
3331,"Auf einem Spur-Road nur ein wenig nördlich des schlafenden Dorfes von Anse-Bertrand befindet sich die Anse Laborde, eine öffentliche Strand von Tannen-Sand mit schönen turquoise Wassern und gutem Snorkeln aus rochlichen Promontoren.",Das Wasser an Anse Labord ist ein dunkler Grün mit keine ästhetischen oder ökologischen Eigenschaften.,de,2
3332,Schauen Sie sich stattdessen das Selbstbild der Unterhaltungsindustrie an.,Schauen Sie sich zum Beispiel die Launamäerindustrie an.,de,2
3333,"Der beste Ort, um die Frühlingsazaleas zu sehen, ist am Azalea Festival in der letzten Woche von April am Nezu Tempel in Tokio.",Es gibt keine Festivals im April in Tokio.,de,2
3334,Extrem begrenzte Ausnahmen für die Behörde werden in 31 USA festgelegt.,Es gibt nur wenige ausgewählte Ausnahmen.,de,0
3335,"Verordnung und die Art der Postlieferungsdienste, Ed.",Es gibt eine Regelung des Postlieferungsdienstes durch die USPS.,de,1
3336,Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh,Einige Fernsehsendungen werden verfügbar sein.,de,1
3337,Das Gemeinschaftsgericht findet jeden zweiten Dienstag am 217 Paso Hondo in Carver statt.,Am zweiten Dienstag des Monats waren sie im Gemeinschaftsgericht.,de,0
3338,"Es ist sehr schwer zu glauben, für jeden, der mich gut kennt, aber ich war tatsächlich für einen Zeitraum sprachlos, sagte Zelon.",Zelon ist normalerweise eine sprachliche und sprachliche Person.,de,1
3339,"Oh wow no, ich habe gerade erst vor gut fünf Jahren begonnen, denke ich",Das erste Jahr war hart.,de,1
3340,Einige Managementberater beschreiben dysfunktionelle Interaktionen mit den Mitarbeitern als Wert-Subtraktionsverhalten.,Einige Interaktionen zwischen den Arbeitnehmern können Wert für Berater reduzieren.,de,0
3341,"Und wie ein Mann tut es, und er hat seine eigenen Schweine","Er hat keine Schweine, so dass er sie leiht.",de,2
3342,"Beatrice und Grace haben rechtmäßig OK gemacht, aber einige von uns werden ihre Produkte nie wieder verwenden, ohne darüber nachzudenken, dass Travolta seine T-Shirt im Namen dieser verlorenen kleinen Kinder verliert.",Beatrice wurde seit Monaten im Gefängnis geschickt.,de,1
3343,"Huntington – wie Buchanan – behauptet, nicht kulturell zu sein Er verteidigt die Integrität aller Kulturen, ihrer und unserer.","Beide Männer kümmern sich nicht um das, was mit anderen Kulturen passiert, nur um ihre eigenen.",de,2
3344,Aber es gibt keine UH-Aufzeichnungen oder Datums oder etwas anderes,Die Datumsabschnitte wurden abgebrochen.,de,1
3345,"Wir haben hier ein wenig Schwierigkeiten, da Frau Inglethorp es nie trinkt.“",Frau Inglethorp trank es nicht.,de,0
3346,"Ja, es ist es und ich denke, du musst es nicht tun, aber du weißt, wenn du schaust, hast du jemals einen der Jacques Teti Teti Filme gesehen, die französischen Filme uh Teti it it",Haben Sie jemals französische Filme gesehen?,de,1
3347,Oh hum well uh ich habe nie aus irgendeinem Grund wirklich auf Fußball im Sommer von der Weltliga enthüllt,Der Fußball ist im Sommer aktiv.,de,0
3348,Mit einer Fläche von nur 541 Quadratkilometer (209 Quadratkilometer) ist es etwas kleiner als die Insel Man oder doppelt Martha's Vineyard in Massachusetts.,Es ist eine Insel im Mittelmeer.,de,1
3349,"Währenddessen gibt Ihnen eine Website, die für die WorldAid '96 Global Expo und Konferenz über Notfallhilfe, die im vergangenen Herbst stattgefunden hat, einen ersten Blick auf die häufige Welt des Hilfsgeschäfts (siehe die lange Liste von kommerziellen Ausstellern anwesend).",WorldAid hatte 1996 eine GLOBAL EXPO.,de,0
3350,"Ja, ich glaube, dass sie in vielen kleinen Angelegenheiten fallen, die Leute, die Sie kennen, spezielle Interessengruppen aufbluten können","Sie haben keine Probleme, große oder kleine, zu behandeln.",de,2
3351,"Es begann mit The Wild Bunch: Wir sexualisierten Gewalt, wir machten es schön.",Gewalt betrachtet sich jetzt in der positiven wegen des Wild Bunch.,de,1
3352,Chatterbox fragte Trudeau über die Dallas Morning News Quote.,"Chatterbox fragte Trudeau, was er über Einwanderer sagte.",de,1
3353,"Die nationale Stimmung wird auf der oktagonalen Spire des Universitäts Rajabai Clocktower betont, mit 24 Figuren die Kasten des Maharashtra-Staats, dessen Hauptstadt Mumbai ist.","Das Rajabai Clocktower ist zweimal am Tag geöffnet, damit Besucher aufsteigen können.",de,1
3354,LASNNY ist eine der ältesten und kostengünstigsten Rechtsdienstleistungsorganisationen in den Vereinigten Staaten.,LASNNY ist eine neue juristische Dienstleistungsorganisation.,de,2
3355,"Tom ist der Gewinner der einjährigen Lieferung von Turtle Wax, und er wird seinen Preis sofort erhalten, sobald der Shopping Avenger herausfindet, wie viel Turtle Wax tatsächlich die Lieferung eines Jahres darstellt.",Tom ist der Gewinner dieses Jahres Wettbewerbs.,de,0
3356,"Er stand vor einem grauen Hintergrund - irgendwo, wo es sein könnte.","Sie konnten nicht sagen, wo er war, weil er vor einem Hintergrund war.",de,0
3357,"Das Wall Street Journal Business Bulletin hat eine Tatsache, die dramatisiert, wie tief das Land ausgelöst ist - Amerikaner werfen ungefähr 12 Prozent der Dinge aus, die sie im Supermarkt kaufen.","Die Amerikaner werfen nur 12 Prozent von dem, was sie in den Supermärkten kaufen.",de,0
3358,Slate könnte jemanden mit einer vernünftigen Wahrnehmung der grundlegenden Finanzen und einer ausgewogenen Sichtweise für die Schreibung eines Steuerstückes setzen.,Slate umfasst manchmal Steuerprobleme.,de,1
3359,"Territoriale Rechte, in Form eines Deckstuhls, können für eine nominelle Summe gewährleistet werden.",Sie haben keine territorialen Rechte mit einem Deck Stuhl.,de,2
3360,"Sie war für mich eine sehr gute Freundin, Sir.",Sie war perfekt in ihrer Arbeit.,de,1
3361,in jedem Platz,Im Inneren jeder Quadrat außer den Ecken.,de,1
3362,"Eine Art Nichts, mit dem ich nichts zu tun habe","Ich denke, es ist ein schreckliches Verlust von Zeit und Raum.",de,1
3363,"Ja, es ist definitiv ein Weg aus dem Weg, wo",Ich konnte meinen Weg aus der Mausmasse finden,de,1
3364,"So ist es sich ändern und die Sommers werden heiß und die Winteren sind kalt, aber ich denke, ich kann mit ihm leben",Es kann bis zu 30 Grad Celsius im Sommer erreichen.,de,1
3365,"In einem magischen Raum, der über dem Meer aussieht, schaffen die wunderschön skulpturierten Spalten des Klosters ein perfekter Rahmen von Gnade und Delikatität für die Meditation eines Moments.","Der Kloster ist baubartig, raucous und nicht ein guter Ort, um zu stoppen und zu denken.",de,2
3366,"Die Skulptur und die Steinbürste sind nach den Harmonien des Designs perfekt modifiziert; die vier Säulen an den Ecken sind leer, um Wasser aus dem Dach zu tragen, und die Stücke auf dem Dach sind geschmückt Chimneys.",Die Skulpturen sind im Tempel vorhanden und alle nach griechischen Göttern geformt.,de,1
3367,Ich habe es in meiner falschen Karriere geschafft.,Meine falsche Karriere war ein Erfolg.,de,0
3368,"Und als wir hier kamen, war es wie Gosh, ich vermisse es, weil es wirklich spannend ist, um Menschen verschiedener zu sein.",Dieser Ort überrascht mich nicht mehr.,de,2
3369,"Sind Sie bereit, vor unserer Fahrt zu trainieren? fragte Jon Adrin.",Jon und Adrin hatten sich nie getroffen.,de,2
3370,"Die dramatischen Hügel der Bergregion Serra de Tramuntana decken die Küstenlinie des gesamten Nordwesten und Nordens ab, von Andratx bis zum Kap von Formentor.",Andratx liegt an der nordwestlichen Küste und der Kap von Formentor ist weiter im Osten.,de,1
3371,"Lucy schreit, ich muss wissen.",Lucy wollte es ignorieren.,de,2
3372,Es gibt einige davon auf Chatham Road South und um Cameron Street in Tsim Sha Tsui.,Einige davon befinden sich auf der Chatham Road und um Cameron Strees in Tsim Sha Tsui.,de,0
3373,"Der Mann hatte wahrscheinlich hören, dass er uriniert oder vielleicht sogar die Veränderung seines Atems bemerkte, als er aufwachte.","Der Mann wuchs auf, um die Stille zu schweigen.",de,2
3374,Diese Anpassungen werden nicht gleichmäßig bewertet.,Die Werte ändern sich immer,de,1
3375,"und für regelmäßige Leser, die etwas über unser Zeitplan verwirrt sind (und wer kann sie schuldig machen?)","Wer kann schuldig sein, wer ist über unsere Zeitplan verwirrt?",de,0
3376,"Fira ist ein Paradies eines Käufers, eine Reihe von engen Alien, in denen Sie frei von der Angst vor Verkehr wandern können, obwohl Sie Ihre Augen und Ohren für Dunkeln offen halten.","Es gibt keinen Verkehr in Fira, aber es gibt Dunkeln.",de,0
3377,Anwar al-Sadat übernahm Nasser im Jahr 1970.,Ein Nachbarland war der Haupteinfluss bei der Machtwechsel.,de,1
3378,"Postdienstdaten, um die Beziehung zwischen Kosten und Kostenfahrer zu definieren.","Die Postdienstlieferungsdaten werden verwendet, um die Beziehung zwischen Kosten und Fahrern zu definieren.",de,1
3379,"Es ist sehr schwer zu glauben, für jeden, der mich gut kennt, aber ich war tatsächlich für einen Zeitraum sprachlos, sagte Zelon.",Zelon war genauso sprachlich wie immer und hatte nie einen Moment von Sprachlosigkeit.,de,2
3380,"Die Tourismusindustrie hat sich weiter erweitert, und obwohl sie zu den beiden Top-Einkommensgewinnern in Spanien wurde, begann auch die Wahrnehmung, dass unbegrenztes Massentourismus zu schädlichen langfristigen Folgen führte, zu wachsen.",Spanien hat das Tourismusproblem gelöst.,de,1
3381,Die Kontrollaktivitäten treten auf allen Ebenen und Funktionen der Einheit auf.,Keine Kontrollaktivitäten treten irgendwo innerhalb der Einheit auf,de,2
3382,"Tabelle 2: Beispiele für die Kundenzufriedenheitserwartungen von BLM, FHWA, IRS und VBA für Senior Executive Performance","BLMs, FHWAs, IRSs und VBAs sind die einzigen Unternehmen, die studiert wurden.",de,1
3383,Unter Ferdinand und Isabella erlebte Spanien eine dramatische Transformation.,Ferdinand begann seine Transformation durch die Emanzipation der Bauernklasse.,de,1
3384,ja uh ich kaufte ein uh Bristol dreißig und fünf für meine Frau,"Meine Frau hat einen Bristol 355, den ich für sie gekauft habe.",de,0
3385,Die größeren Skigebiete sind 90 Minuten entfernt.,Der größte Resort ist in der Tat 100 Minuten entfernt.,de,1
3386,"Der Kommentar wird von einem Chor von sechs bis acht Erzählern gesungen (erinnert an den Chor in der griechischen Tragödie), die an der Seite der Bühne sitzen, während Musiker, die an der Rückseite der Bühne positioniert sind, eine starke Begleitung mit Flute und Drums bieten.",Der Chor besteht in der Regel aus zwei oder drei Personen.,de,2
3387,Sie veröffentlichen zahlreiche Zeitungsartikel - Yahoo!,Yahoo enthält Artikel aus Zeitungen.,de,0
3388,"Montmartre ist lebendig in der Nacht, mit berühmten Clubs wie Au Lapin Agile.",Montmartre hat kein Leben in der Nacht.,de,2
3389,"Einige der unberührten Bedürfnisse gehören zu den Menschen, die bezahlen können, aber die aufgrund der Unsicherheit über die gesetzlichen Gebühren und ihrer Angst vor der Berufsarbeit nicht nach einem Anwalt suchen.",Manche Menschen können es nicht leisten.,de,1
3390,"Dieser Mann fließt einen heißen Luftballon und erkennt plötzlich, dass er verloren ist.",Dieser Mann fließt einen heißen Luftballon und ist verloren.,de,0
3391,"Die zentralen Merkmale des Results Act - strategische Planung, Leistungsmessung und öffentliche Berichterstattung und Rechenschaftspflicht - können als leistungsfähige Werkzeuge dienen, um die Grundkultur der Regierung zu verändern.",Der Results Act hat strategische Planung als gelöschtes Feature.,de,2
3392,"Im Sommer gibt es das Sultan's Pool, ein großes Amphitheater im Freien, Rockkonzerte oder andere große Veranstaltungen.",Es gibt ein Amphitheater namens der Sultans Pool.,de,0
3393,"Für die großen Raj-Buffs ist das höchste Beispiel des Indo-Gothischen Stiles der Victoria Terminus, liebevoll abgeschnitten zu VT heutzutage, als die Bahnhof, die Abenteuer im Inland gestartet hat, jetzt meist vorstädtische Verkehr zu handhaben.",Viele berühmte Erforscher treten vom Victoria Terminus ab.,de,1
3394,Kandidaten müssen eine Reihe von Fingerabdrücken zur Überprüfung durch die FBI vorlegen.,Kandidaten müssen ihre Fingerabdrücke nicht nehmen.,de,2
3395,Hängen Sie alles! sagte Tommy eifersüchtig.,"Tommy erklärte glücklich, nichts zu hängen.",de,2
3396,"Sie wirklich tun ich manchmal denke, dass es begrenzt werden sollte mehr","Sie sind zu frei in dem, was sie tun können, und ich denke, sie müssen stark begrenzt sein.",de,1
3397,Außerhalb der Fassade gibt es Kavernos leere Räume.,Die Räume vor der Fassade sind mit Möbeln verbunden.,de,2
3398,"Eine Sache erschreckte mich erschreckend, aber mein Herz gab eine große Erleichterung, als ich sah, dass mein Ulster sorglos über den Rücken eines Stuhls lag.",Ich war sehr besorgt über viele Dinge.,de,2
3399,"Sie erlauben nicht, dass sie das nicht tun",Sie tun das nicht und es ist nicht erlaubt.,de,0
3400,"Der Park wurde 1935 gegründet und wurde Corbett genannt, nachdem Indien unabhängig wurde.",Der Park wurde nach Corbett benannt.,de,0
