,premise,hypothesis,lang_abv,label
4212,"但是,它会造成伤害的论点似乎是不可忍受的。",人们不担心它能造成多少伤害。,zh,1
4213,"合适的机构代表,协助解决问题","合适的机构员工,帮助修复",zh,0
4214,"事实上,民主反攻已经开始了。",此前发生了一次攻击行动。,zh,0
4215,"回头说话,不要想。","放松,清理你的心。",zh,0
4216,它破坏了体育。,人们会认为你很无聊。,zh,1
4217,经过了四个无限的分钟。,"那四分钟似乎是无限的,因为每个人都感觉到的预测。",zh,1
4218,"法国在抓住一个时知道了一件好事,但后来英国就这样做了。",法国知道这是好事。,zh,0
4219,"梵蒂冈二世引发了一个更少的层次和更外观的天主教,并为一次不可想象的创新,如平凡的修女和庆祝弥赛在英语和其他现代语言的舞台。","梵蒂冈二世之后,天主教在其焦点中变得不太岛屿。",zh,0
4220,"公共卫生官员的版本,请我的妻子,是告诉美国人每周五次吃胡萝卜。",每周五次吃胡萝卜可能会导致你的妻子离开你。,zh,1
4221,"谢谢你好,再见","你好,停止打扰我",zh,2
4222,"我不知道任何研究比较一个平均的人可能会期望在一个典型的日子500年前听到的话语的数量,相反,现在可以听到的数量,但增加肯定是巨大的。","虽然我从未读过关于人们听到多少字的研究,但与现在相比,我确信这个数字已经上升了。",zh,0
4223,超越青年就业计划的定量观点。,论文探讨了退伍军人就业计划。,zh,2
4224,Treasure Beach(南海岸),Treasure Beach位于南海岸。,zh,0
4225,"是的,不,我不知道是否有任何系列,我会注意到我试图同时观看Cheers。","我一直在观看Cheers之后,但我看不到很多系列。",zh,0
4226,"在我们五千的城市里,我们有一个是当地的FM AM站,他们的消息来自CNN,而且是更多。",该市的广播电台依靠CNN新闻。,zh,0
4227,"Wanniski和公司已被《华尔街日报》(Wall Street Journal),《纽约时报》(New York Times)。",华尔街日报也推翻了其他人。,zh,1
4228,(阅读Slate的关于布什如何欺骗他的教会的勇气。,斯莱特描绘布什的勇气。,zh,0
4229,我们正在考虑将其中一个,我们正在考虑建立其中一个。,zh,0
4230,英国的行动并不重要。,不管英国是否参与了。,zh,0
4231,"我一直在等电影,我没有时间读书。","我读了这本书,从来没有等到电影。",zh,2
4232,"根据1995年财务执行研究基金会的报告,5交易处理和其他常规会计活动,如可支付的账户,工资和外部报告,消耗约69%的财务费用。","金融世界会很好,没有5%的处理。",zh,1
4233,"库奇因和基尔克引用了一种特别有趣的例子,罗伯特·斯皮茨(Robert Spitzer),负责DSM-III的男子,坐在一个委员会,其中包括他的妻子,在制定一个标准设置为马索基主义个性障碍 - 一个疾病,被提议,但从未加入,DSM-III-R(修订版)。",罗伯特·斯皮茨的作品对Kutchins和Kirk是未知的。,zh,2
4234,另外两周与我的可爱的电视卫星菜肴增加了我的欣赏。,我还有两个星期的时间来决定我是否要保留它或返回它。,zh,1
4235,"丹尼尔坐着被灯光埋葬,偶尔施压事物。",丹尼尔坐在圣诞灯光覆盖的旁边走廊上。,zh,1
4236,他把邪恶的叶子也拿走了。,他也拿起那根火柴和<unk>子。,zh,1
4237,"是的,那就是我去的地方,我第一次在收音机上听到它,第一次他们开始轰炸。",朝鲜爆炸对世界造成了震惊。,zh,1
4238,"不,先生。","是的,夫人。",zh,2
4239,"从1998年到2000年,联邦政府取得了超越,从成为网络国家储蓄的转变,成为其贡献者。","在过去的三年中,1999年提供了最大的余额。",zh,1
4240,"因此,Missenhardt的歌曲 - 尽管如此奇妙 - 并没有让奥斯明的歌曲如此令人兴奋。",奥斯明一直平静和收集。,zh,2
4241,"它很清楚,我的可怜老朋友刚刚发现她会被一个傻瓜!","我很放松,我的朋友感觉很好,很高兴。",zh,2
4242,Cop Bud White(Crowe)和Ed Exley(Pearce)几乎混合了它(59秒) :,布德白已经是警察四年了。,zh,1
4243,"不,我猜我也会去。","我想我离开了,因为我的妹妹。",zh,1
4244,"法国在抓住一个时知道了一件好事,但后来英国就这样做了。",法国认为这很糟糕。,zh,2
4245,"他们是非法的,所以我不认为我们会做任何好事,把他们全部一起排除在外。",禁止这样的武器可能不会有任何好处。,zh,0
4246,正义肯尼迪不在乎全国各地的法律图书馆对1790年至1998年最高法院的所有记者做了什么。,"正义肯尼迪认为,所有1790年至1998年最高法院记者都应该在展上。",zh,2
4247,鸡尾酒 精彩 精彩 精彩,公爵们在地板上。,zh,2
4248,哈奇:穆斯林将摩西视为一个伟大的先知。,摩西是穆斯林的先知。,zh,0
4249,"为了适应这些波动,并平等地利用资源,似乎合理地提供三分之二的快速和偏差,空中运输用于快速产品。","有其他可能的转型形式,但它们是缓慢或更昂贵的。",zh,1
4250,法院官员包括当地法律服务办公室和县律师参考系统的电话号码在每个会议上。,法院官员不参与了解人们将如何获得法律援助。,zh,2
4251,“但是你不会信任我。,你在我身上没有信心。,zh,0
4252,"这个分析是由经济学家的信念引导的,以至于人们通常在寻找自己的利益方面是相当好的。",人们总是看着自己。,zh,1
4253,"Ca'daan听到Kal的声音,感觉到马的升起。",卡尔听到卡达恩的声音。,zh,2
4254,"也许你可能都得到了你,因为他们可能都去法学院。",他们可能在20岁时去法学院。,zh,1
4255,"在经济危机的气氛中,停滞的生产力、银行关闭和失业率上升的保守主义者想要一些更坚硬、更动态的政治家,而不是永恒的破坏。",银行在某些情况下能够保持沉没。,zh,1
4256,他打破了他的前臂的长度。,"他打了一些东西,直到他的前臂。",zh,0
4257,"SCR De-NOx 催化剂的终身延长,使用 SCR-Tech 高效超声波再生过程",有 SCR De-NOx 催化剂的终身延长。,zh,0
4258,"参与执政过程需要(1)公众意识到参与的机会,(2)系统,使机构能够以有效和有效的方式接受评论。",公众不需要意识到任何统治过程的机会。,zh,2
4259,"他需要把手指放在脉搏上,才能在短期旅游期间取得成功。","他需要匹配他的客户想要的东西,因为他只有三个星期才能让它发生!",zh,1
4260,"Upriver,东部的Blois,在一个巨大的密集的木制公园,围绕着31公里(20英里)的高墙,辉煌的白色Ceteau de Chambord是洛伊尔谷的所有皇家住宅中最令人兴奋的。","森林充满了危险的生物,这就是为什么塞塔乌有如此高的墙壁。",zh,1
4261,但它但再次取决于你在哪些工作在男人谁在那里固定电线被测试了很多,他们药物测试那些修正电线的男人。,zh,1
4262,"博物馆很好地放置和完美的尺寸,在潮湿的日子放松几个小时。","博物馆不太好规划,而且太大,只需一次参观。",zh,2
4263,"展览每晚9点开始,以旋律的方式讲述了伊斯坦布尔的历史,而彩色的洪水照亮了蓝色清真寺的壮观建筑。",节目早上9点开始。,zh,2
4264,"我的善良很难相信,我以为没有人在这个国家见过那个",我以为美国的每个人都看过这部电影。,zh,1
4265,"大多数菜单价格包括税收和服务费,但如果您得到满意服务,则通常会留下一个提示。",大多数客户将在菜单上加上税收。,zh,0
4266,所以你 um-hum 所以你认为它下到教育或类似的东西,你认为这就是教育吗?,zh,0
4267,"3 值得注意的是,在范围检测测试中观察到的样品的毒性(LC50)可能与随后的慢性最终测试中观察到的毒性显著不同(1)最终测试更长;(2)测试可能与不同时刻收集的样品进行,并且可能在毒性水平上显著不同。",查找范围测试中的样品的毒性将与跟踪测试中的毒性相同。,zh,2
4268,"根据 B 部分第 1 部分所规定的每个新用途单位的商业运营开始时,该单位应遵守第 1 款(a)(1)的要求。",该单位应在一定条件下遵守A1条所规定的要求。,zh,0
4269,"我有另一个理由相信,所有发现的杯子都含有糖,Mademoiselle Cynthia从未在她的咖啡中喝过。","有证据表明,所有的杯子里都有糖。",zh,0
4270,她摇了摇。,她是无动的。,zh,2
4271,"你要点击按钮,然后去",你应该在点击按钮之前开始行走。,zh,2
4272,"可以做到这一点,他最终说。",这是可能的。,zh,0
4273,"一篇文章解释说,阿尔·戈尔在越南战争中向他的父亲投诉,并对戈尔的草案表示遗憾,富人的不公平不需要服务。",戈尔加入军队。,zh,1
4274,"我们不接近寻找Tuppence,下周日是第29天!”",29日将是下周日。,zh,0
4275,模型中包含的每个功能的总成本和成本弹性(与容量有关)的百分比在表1中显示。,表 1 还显示每个功能的图像图表。,zh,1
4276,"风开始吹风,这是我以前的旅行之一,真的在中间。",我很高兴风平静。,zh,2
4277,"即使审计师不遵循这些其他标准和方法,他们仍然可以作为对审计师在GAGAS计划工作方面的有用指导来源。",审计师在遵循其他标准和方法时应忽视这些标准。,zh,2
4278,"明年,他因安全危险而被驱逐出兰德,当地警方在马斯克海滩附近的一间公务员房间里抓住了他。","他们把他留在兰德,尽管他被捕。",zh,2
4279,"他们共同拥有130名律师的权力,并有责任为全国约5万5千名贫困和脆弱的人民的民事法律需求服务。",总共有130名律师努力为该州5万5千名脆弱和不幸的人提供服务。,zh,0
4280,你去哪里?,我想知道你要去哪里。,zh,0
4281,"是的,我知道,我通过大学做了这一切,而且它也工作了。","我做了这一切,通过大学和高中,它工作得很好。",zh,1
4282,"广州,人口超过500万,沿着中国第五长的珍珠河,将城市连接到南中国海。",中国没有大河流。,zh,2
4283,浓度不应低下,浓度下跌了。,zh,1
4284,中央高地和南海岸的景观之间的对比可能不再显而易见。,有一位美丽的艺术家画了中央高地的景观。,zh,1
4285,"是的,是的,我认为很好,我知道这是真的,你看到很多,你知道背后的女人,她可能会失去,但我们会在这里做一个声明。","如果我们在一个女候选人的背后争论,她可能会失去,但我们会创造历史。",zh,0
4286,"阿森纳将使贫穷的艾米莉出路,以及斯特里克尼。","无论是阿森纳还是斯特里克尼,都不会对艾米利产生影响。",zh,2
4287,"几年前,这座雕像被岛民封锁,他们指责约瑟芬在马丁尼克的奴隶制中的角色。",这座雕像是为了提醒人们保持服从他们的主人。,zh,2
4288,"哦,我没做过这么多工作。",我还没有把它聚集在一起。,zh,0
4289,"他为国家提供了王子的个人财富很大一部分,但他发现更难缩短与国会党中最保守的元素有广泛的联系的土地所有者的权力。","很难在与国会党中更保守的元素的广泛接触中削减土地所有者的权力,因为党正在付出代价。",zh,1
4290,"而且,虽然我多年前在哲学博士学位,并且从那时起一直在思考和阅读这些问题,天堂(或任何东西)都知道我没有太多的答案,我感到自信。","我不知道这个问题,因为它太复杂了。",zh,1
4291,"城里有四、五个环绕过过去,被他们减少的数量和卡尔和塔恩的愤怒所震动。",卡尔和托恩非常生气。,zh,0
4292,"好,困难是,如果你看旧约和上帝走出去的地方的数量,只是倒下,这是他们走进承诺的土地的问题的一部分,他们,他们,他们,他们,他们,他们没有摧毁所有人,这就是。","当他们进入承诺之地时,他们没有任何问题。",zh,2
4293,"温室气体的浓度,尤其是二氧化碳,自工业革命开始以来一直在显著增加。",全球变暖并不真实。,zh,1
4294,"经济增长也依赖于教育,以提高国家工作的知识和技能",国家工作的知识和技能对国家经济增长产生影响。,zh,0
4295,"因为我知道那些吃了这么多东西的人,他们就像健康一样。",每个人都知道吃这些东西的人都很生病。,zh,2
4296,"这里没有什么可用的时尚度假村服装,由Ad-Lib集团的设计师在岛上设计。",Ad-Lib 集团在这里设计了时尚的度假村服装。,zh,0
4297,他的无情的行动导致超过60万爱尔兰人死亡或被驱逐出境。,6万名爱尔兰人因他的无情行动而死亡或被驱逐出境。,zh,0
4298,"它展示了一些精彩的二世纪大理石雕像,最突出的是金星和皇帝哈德里安和他的妻子萨比娜。",只有19世纪哲学家的绘画在展上。,zh,2
4299,"突然,她开始了,她的脸变白了。","她站不动,在她的脸上有一个尖锐的表达。",zh,2
4300,(阅读Slate的关于布什如何欺骗他的教会的勇气。,布什用他的秘密来保持权力。,zh,1
4301,“我能感觉到他。,我无法感觉到与他有任何联系。,zh,2
4302,"后来,你会知道,通常把英格勒普夫人的药物扔出去的人总是非常小心不打瓶子,而是让瓶子底部的阴道不干扰。",这个人是英格勒夫人的巨大的财富之后。,zh,1
4303,美国的Alan Tonelson。,阿兰·托纳森从未去过美国。,zh,2
4304,迪士尼的《狮子王》(The Lion King)的布罗德威制作激动人心。,《狮子王》的广场制作不再热情地出席。,zh,0
4305,希望在下个秋天开设新建筑时将有25人或35人。,该建筑计划于明年夏天开业。,zh,0
4306,"这只是人们的道德,我指的是我猜我们每个人都对社会负责,但如果我有一个孩子,那做得那么糟糕,那不是他们不关心任何人,这些人他们偷他们只是大坏富人。","我的孩子会被抓偷,如果他们试图。",zh,1
4307,令人惊叹的意大利冒险仍然是道路。,这条路是意大利人想要看到的。,zh,0
4308,"此外,超越城市界限,位于附近的汉德森郊区的遗传高尔夫俱乐部。",遗传高尔夫俱乐部位于城市边界内。,zh,2
4309,"但无论如何,永远不要低估虚伪的力量。",假冒是一个国家面临的巨大挑战。,zh,1
4310,真的啊啊啊啊啊啊啊啊啊啊啊啊啊,这是可怕的,zh,2
4311,"中间<unk>子仍然是无缝的,描绘耶稣进入耶路撒冷、十字架和其他圣经的场景。","中间<unk>子描述耶稣进入耶路撒冷,他的十字架和其他从圣经的故事。",zh,0
4312,联邦政府储蓄的总体影响是影响国家储蓄和经济增长的水平。,"如果联邦政府拯救更多,经济就会增长。",zh,1
4313,"沙石和<unk>石是用来建造Bom Jesus的巴洛克教堂的材料,以其圣弗朗西斯·Xavier的遗迹在右边的马乌索里的雕像而闻名。","沙石和<unk>石被选为巴洛克教会的材料,因为它们是多么坚固。",zh,1
4314,"直到我们社会的所有成员都能获得这种访问,我们政府的承诺将继续不履行。","我們的政府的承諾是滿足的,無論每個人都能允許這種接入。",zh,2
4315,"也不是Jane Eyre,也不是Jane Eyre。",他没有写Jane Eyre或任何其他书籍。,zh,2
4316,汤米突然被加尔文化到生命中。,汤米几天就被打破了。,zh,1
4317,在每个广场,在广场上。,zh,2
4318,"共和党顾问同意,南部、西南部、中西部和岩山的保守候选人将寻求雷德的天赋和联系。",岩山的候选人会发出最大声的声音。,zh,1
4319,"是的,你和你在一起。","是的,你和FBI在一起吗?",zh,2
4320,"好吧,你喜欢听什么样的音乐",你喜欢古典音乐吗?,zh,1
4321,"人們提出了兩個正確的投訴,關於我們的Slate 60排名是美國最大的慈善貢獻者。",超過60位美國教育慈善貢獻。,zh,1
4322,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,"不,他们会喜欢这样做。",zh,2
4323,"不,约翰,我说:“他不是我们的一员。","他是我们的一员,我告诉约翰。",zh,2
4324,是 是 是 是 是 是 是 是 是 是 是 是 是 是 是 是 是,"是的,你必须在这方面工作。",zh,0
4325,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,这是可怕的。,zh,2
4326,兰迪的Anecdotal Wrap-Up,兰迪的介绍,zh,2
4327,引入,所考虑的线是提到一个特定的工作的结论。,zh,2
4328,二是秘密就足够了。,一个秘密需要两个人。,zh,0
4329,"你知道,阿诺德·施瓦泽内格(Arnold Schwarzenegger)正在成为你一开始所知道的多样性演员的一点,他只是一个大肌肉男人,但他是某种分手。",阿诺德·施瓦泽内格(Arnold Schwarzenegger)已经成为了一种多样化的演员。,zh,0
4330,"有吸引力的彩色Ukiyo-e木块印刷和滑板绘画可以在古老的商店,二手书店,甚至寺庙市场。","寺庙市场将为物品付出更多的费用,然后二手书店将付出更多的费用。",zh,1
4331,机构的运营信任、企业和内部服务基金)需要进行审计的财务报告。,"机构没有运营信任,并产生少数到无可审计的财务报告。",zh,2
4332,"总体而言,六个元素显示目的,收集的数据类型,数据收集方法,设计,数据分析方法和报告。","把它分成6个元素,一直是有益的学生和专业人士。",zh,1
4333,"事件是群眾喜悅的定義,充滿了Rockettes,Mormon Tabernacle Choir和聖誕節的出現(行為並不是完全沒有咬傷;也有一個非常有趣的時刻涉及心臟病發作)。","圣诞老人和岩石都出现了,但一个人可能似乎有心脏病发作。",zh,0
4334,"分析结果表明,由于该规则放松了来自墨西哥索诺拉的活猪和制作猪产品进口的霍格霍勒相关限制,因此该规则可能对美国大量小型企业产生重大经济影响。","分析认为,这个规则不会对美国实体产生任何影响。",zh,2
4335,"据报道,在这种情况下最大的付款,几乎没有在德克萨科的年度收入超过30亿美元。",最大的支付破产了公司。,zh,2
4336,"该建筑还将设有两个小型志愿者计划,多文化法律中心和高级律师志愿者项目。",建筑物必须保持空白。,zh,2
4337,“我看见他自己在船上。,我看见他走在火车上。,zh,1
4338,"尽管保守派的抗议,但有很少的替代方案。","有多种替代方案,并实施了一个吸引所有人。",zh,2
4339,"在同一篇文章中,发表了一份名为《关于食品和药物管理局对含有尼古丁的烟草和无烟的烟草产品的管辖权分析》的文件,并要求发表评论。",一份关于FDA对烟草的管辖权的文件被公布。,zh,0
4340,"博物馆开放于9点至1点,周一至周五2点至5点(下午有音频视觉表演),周六早上。",博物馆只在下午开放。,zh,2
4341,"在手动系统中,证书、验证和批准通常通过签名或个人初始在硬复制文件上显示。",手动系统中的签名显示的唯一东西是证书、验证或批准。,zh,1
4342,"其中一个缺点是,创新和产品差异化程度可能仍然有限。",有限的创新将成为我们公司的重大优势。,zh,2
4343,"我明白,“王子故意继续说,“你坐在长窗外的板上阅读。","“正是在布多尔的第二个窗口外,我明白你坐下来阅读莫比·迪克。",zh,1
4344,所以它是创伤性的。,这是一个创伤性的事情。,zh,0
4345,"她说:“我正在村里一个老妇人见面,正如劳伦斯告诉我那样,你和波罗特先生在一起,我以为我会打电话给你。",我不认识村里的人。,zh,2
4346,皮卡迪利管道,Piccadilly Circus站。,zh,2
4347,这表明了麦凯恩的辉煌闪光的最终新闻友好品质。,这引发了麦凯恩的辉煌闪光的最终新闻友好品质。,zh,0
4348,"好吧,你有自己的<unk>子,还是你做自己?","你有那只<unk>子,是你的吗?",zh,0
4349,我醒来看着火焰的石头。,火焰已经大大了。,zh,1
4350,"它可能会有更多的工作,并且可能不会表现得那么好。","哦,这听起来很棒,它会变得更好。",zh,2
4351,"寻找女仆被伤入地狱,因为与魔鬼交往。","作為與撒旦同情的懲罰,女仆被淹死在地獄。",zh,0
4352,"但正如他们总是说,你知道得到一个好的利润共享计划只是没有利润。",在这个利润共享计划中有很多钱。,zh,2
4353,"鲁恩是诺曼底繁荣的纺织行业的古老中心,而乔安·阿克的烈士的场所是对暴君的抵抗的国家象征。",Joan of Arc是纺织工人的女儿。,zh,1
4354,关于在政策中的定性方法的使用 三个多网站研究的审查。,有2个多站点研究最终正在进行审查。,zh,2
4355,"在整个战争中,他从来没有像保养那样为石油发出保养努力。","在战争中,我们从来没有准备好储存石油。",zh,0
4356,关于实施教育研究的观点。,教育研究是必然的,zh,1
4357,这三个策略的技术方法将在本文中稍后总结。,论文中讨论了7个策略。,zh,2
4358,加利福尼亚高,加利福尼亚没有回应。,zh,2
4359,"因此,我们希望当地经济能够",我们对本地经济的期待是,zh,0
4360,"本正式审查过程保证每个指定国家规划机构的代表有权与最高级别的LSC官员直接沟通,寻求重新审查LSC决议。","正式审查程序保证,任何指定国家规划机构的任何代表都没有直接通讯的权利。",zh,2
4361,"其中有指控是东京乔 - 听,他称自己是 - 欺骗订阅者到他的电子邮件顾问,过度他的年度回报,放弃失去交易。","因为东京乔不会告诉人们他失去的钱,他会得到更多的投资者。",zh,0
4362,"是的,我可以相信",我永远不会相信你刚刚说的话。,zh,2
4363,"从他的眼睛的角落,他看见贾姆斯看着破碎的草地。",贾姆斯被沙暴失明了。,zh,2
4364,"在1952年,法鲁克国王签署了他的辞职,然后在他的游艇上飞往意大利的流离失所。",法鲁克国王在1952年签署辞职后被驱逐到法国。,zh,2
4365,"其中有指控是东京乔 - 听,他称自己是 - 欺骗订阅者到他的电子邮件顾问,过度他的年度回报,放弃失去交易。",一个名叫东京乔的男子忽略了他在交易中失去金钱的信息。,zh,0
4366,他放慢了。,他跳了起来。,zh,2
4367,"南卡罗来纳没有公投权,因此最高法院取消了投票,并支持禁令。","南卡罗来纳州有公投权,所以最高法院对该州无权。",zh,2
4368,"是的,这是在这里在新英格兰,这是我们称之为背包,这是相同的东西,这是你,你有一切在你的背上你知道一个铝营框","当你去背包时,重要的是要带一辆硬地车携带你的装备。",zh,2
4369,"岛上最古老的不断占领的定居点是卡斯特罗,其中大多数建筑物以14世纪为历史,并在东海岸100米(300英尺)的岩石上方建立了一个圆形模型。",卡斯特罗的建筑物以直角模式装置。,zh,2
4370,"雖然兩個城市仍然沒有由鐵路連結,但這將很快改變。",两座城市之间的铁路在两年后完成。,zh,1
4371,"例如,原型化可以作为要求定义过程的一部分,帮助机构识别和控制高不确定性和技术风险的区域。","原型化并不重要,实际完成产品测试更好。",zh,2
4372,"是的,我知道发动机油",我知道发动机油。,zh,0
4373,"此外,它也被锁定或在内部被锁定。",她不想让任何人进入房间。,zh,1
4374,"一般情况下,数据收集和分析是相互和互动的 - 也就是说,在案例研究方法。",数据收集和分析不一致,zh,2
4375,"生活,与皇帝的书不同,不是一系列道德传说。",雷希是一位受尊敬的作家。,zh,1
4376,汤米大喊大叫。,"汤米大喊大叫,等待答案。",zh,0
4377,"Dinghies 可從 Tel Aviv, Jaffa, Akko, Netanya 和 Nahariya 的海軍出租。","Dinghies 可租用在特拉维夫,雅法,阿科,阿科,内塔尼亚和纳哈里亚的海军。",zh,0
4378,"由于这些程序,该部门估计每年净储蓄为545万美元。",该部估计的年度净储蓄为900万美元。,zh,2
4379,国家立法机构为法律服务提供系统提供了显著的双边支持。,国家立法机构为合法交付提供了显著的双边支持。,zh,0
4380,我对他感到无数的230仇恨......,我对他感到非常不尊重......,zh,0
4381,"这座城市在公元前6500年至5500年之间蓬勃发展,有平板屋顶的木材和木材装饰的墙壁绘画,其中一些仍然显示在亚纳托利亚基米上出现的模式。","这个城市没有历史,充满了贫困。",zh,2
4382,"公元前8年,希腊占领西西里和其他南部地区。","希腊人占领了西西里,但从未占领了其他南部地区。",zh,2
4383,Penrith 和 Blencathra 也是在这个早期定居期间建立的塞尔特名称。,Penrith 和 Blencathra 是塞尔特女王的名字。,zh,1
4384,"六十%的美国人对医疗保健系统感到沮丧和愤怒,70%支持联邦干预。",大多数美国人对医疗保健系统感到满意。,zh,2
4385,"我触摸了我的手臂到他的模糊的支票,并试图阻止我的本能复兴。","不幸的是,他的脸至少以一种方式被扭曲。",zh,0
4386,"你可以依靠我,如果需要的话,一百万美元。",我为两百万美元做得很好。,zh,2
4387,大多数传统的改革选项包括工人为承诺的福利付出更多或获得较低的福利。,"在许多被接受的选项下,工人留下了增加支付或获得更少的福利。",zh,0
4388,"许多人不得不离开他们的出生地,逃到莱斯沃斯,奇奥斯和萨莫斯,希腊统治的岛屿只是海上。",许多人不得不离开家园。,zh,0
4389,他在自己的怀疑上沉默了。,"她感到不舒服,怀疑她。",zh,1
4390,"尽管所有四个排放类别都显著下降,但到2007年,这些排放量仅达到50至75%(显示为上述数字中的每一个排放水平)。","所有排放类别都经历了一次下降,除了一个。",zh,2
4391,"如附件A的A1和A2展览中所示,在技术实施的第一阶段,燃烧单位进行工程审查和评估,以确定所需的遵守替代品。",他们在附件A中展示了最终阶段。,zh,2
4392,"標準印刷電影在大城市的許多商店可用,但嚴重的拍攝者將想尋找下列拍攝商店之一,為專家電影和Abbey Photographic, 25, Stramongate, Kendal LA9 4BH; Tel. (01539) 720-085, 或 The Photo Shop, North Road, Ambleside, Cumbria LA22 9 DT; Tel. (015394) 34375.",照片商店拥有比Abbey Photographic更大的电影品种。,zh,1
4393,"所以你知道很多你听到的东西来自南非现在和西非被认为是世界音乐,因为它不一定使用某些类型的民间风格。",他们非常依赖于民间风格的类型。,zh,2
4394,"是的,你可以自己工作到死亡,我很抱歉听到你的颜色在周末没有那么好。","对不起,这并没有像计划的那样顺利。",zh,0
4395,"六十%的美国人对医疗保健系统感到沮丧和愤怒,70%支持联邦干预。",大多数美国人对医疗保健系统不满意。,zh,0
4396,"老年人,我也知道这些人。",我认识一些老人。,zh,0
4397,"对于大型Raj-buffs,印度哥特式风格的最高例子是维多利亚终端,爱情简短到VT现在,当火车站开启了国内冒险时,现在处理主要是郊区交通。","维多利亚终端曾经是人们去探索内部地区的地方,但现在它主要用于郊区交通。",zh,0
4398,"最后,政府强烈反对,包括在S556或任何多管制法案中减少二氧化碳。",任何多党法案都被政府反对。,zh,0
4399,"是的,我们试图这样做,我们已经付出了我们的,你知道所有的下路到我们所有的下到零,特别是在我离开工作两年前,留在家里与孩子们",我們已經付出我們的全部道路下到零。,zh,0
4400,"战略父母可能会花费大量的税收削减,导致利率上涨。","如果收到减税的父母最终花费更多的商品,利率可能会上涨。",zh,1
4401,删除的数量是不可忽视的。,大量的删除引起了麻烦。,zh,2
4402,"是的,先生。",他们永远不会说不。,zh,1
4403,"如果一切都失败了,我总能成为一个展览。","有很大的缺点,让我成为一个展览。",zh,1
4404,"因此,估计五分之四的人需要法律援助在我们的社区没有得到它。","每个人都会得到他们所需要的法律援助,无论他们的收入如何。",zh,2
4405,每周?,这个星期是月的第一个。,zh,1
4406,"具体而言,假设无限制的竞争是允许的,但邮政服务证明在某些产品领域有足够的市场权力,以便其他产品在增加成本水平或接近价格。",邮政服务在除夏威夷以外的每个州都有大量的市场权力。,zh,1
4407,快速前进到1994年及以后。,1993年留下来。,zh,2
4408,IDPA的OIG的使命是防止、检测和消除各种支付程序中的欺诈、废物、滥用和误导。,IDPA的OIG任务需要3天的时间来写作。,zh,1
4409,"事件是群眾喜悅的定義,充滿了Rockettes,Mormon Tabernacle Choir和聖誕節的出現(行為並不是完全沒有咬傷;也有一個非常有趣的時刻涉及心臟病發作)。","由于健康问题,圣诞老人的缺席背后的事件的预期很低。",zh,2
4410,"它们建在大卫之塔的现场,曾经是城堡最大的和最可怕的结构。",没有什么是大卫的塔。,zh,2
4411,"很好的团队,但他们是一个小狗,这就是为什么我喜欢他们是菲律宾鹰",菲律宾鹰是一支伟大的球队。,zh,0
4412,这个男人怎么知道呢?,男人知道了一些东西。,zh,0
4413,"伊朗边境仍然是开放的,从我所理解的","从我所知道的,伊朗的边界仍然开放。",zh,0
4414,"副总裁和其代表表示,GAO缺乏法律权力审查NEPDG的活动,仅承认GAO的权力审查其财务交易。",副总理已经派遣了几名代表。,zh,2
4415,"某种东西,我不会有任何关系。","我不想有任何关系,毫无疑问。",zh,0
4416,"在2000财政年度,据报道,该公司估计不适当的医疗费服务支付额为11美元。",收费是2002年财政年度。,zh,2
4417,"我们很幸运,在某种意义上,在她有她的中风之后,她真的不知道你真的很清楚发生了什么。",她在自杀后仍然完全意识到。,zh,2
4418,我们开始了关于眼睛疾病的令人震惊的有趣喜剧的精彩评论。,关于眼部疾病的表演是悲剧性的。,zh,2
4419,另一件事是它几乎是禁止把它带到经销商的成本。,修理它的成本使它很难把它带到经销商。,zh,0
4420,"但是,当我发现全村都知道是约翰被农民的可爱妻子所吸引时,他的沉默是完全不同的解释。",农民的妻子对约翰无情。,zh,2
4421,"增长持续了十年,到1915年,这座城市有电话、周电和人口越来越多,其中许多人在铁路修理店工作。",这座城市因其地理重要性而被电和电话网络所吸引。,zh,1
4422,但是我已经看到五个其他尸体像这样下来了。,"这是不可接受的,这些身体的下降方式。",zh,1
4423,"虽然 AILA 已加入 ACLU 和其他组织在信息自由法请求确定谁被拘留在哪里和为什么,穆罕默德指出,移民的拘留原因不立即明确,有时有严重的后果。","AILA加入了ACLU,请求信息。",zh,0
4424,以后我要怎样对待他们呢?”,故事讲者不知道以后该怎么办。,zh,1
4425,你知道。,你知道了。,zh,0
4426,"“不完全,”我摇了摇,比想象的更硬。","“不完全,”我转向老板。",zh,1
4427,"他在他的车里逃跑,当警察到达并引导他们在一个追逐,结束在大规模事故。",他因为轮胎爆炸而撞车。,zh,1
4428,该子被发现在囚犯的房间里。,他们在囚犯的床下发现了火柴。,zh,2
4429,"在DOD的现行采购环境中,客户愿意为最高性能的武器系统交易时间和金钱。","拥有最高性能的武器系统,首先要优先于时间和金钱。",zh,0
4430,"她毕业于1995年,借了5万8千美元的贷款。","她有这么多的学生贷款,她有麻烦把它们还回来。",zh,1
4431,他们为我们做了这件事。,这就是他们所做的。,zh,0
