,premise,hypothesis,lang_abv,label
4435,ٹریک ناکروپول سے ایک حیرت انگیز امفیٹائٹر تک جاری رہتا ہے، بہت ممکنہ طور پر نباتیوں کی طرف سے ڈیزائن کیا گیا ہے، لیکن رومیوں کی طرف سے متاثر کیا گیا ہے.,یہ راستہ ایک امفیٹیٹر کی طرف جاتا ہے جو رومیوں کی طرف سے متاثر کیا گیا تھا.,ur,0
4436,میں نے صرف نقاشی نہیں کی,میں نے ابھی تصویر بنائی ہے.,ur,0
4437,یہ خاص طور پر مینورکا میں سچ ہے، جہاں سرد موسم سرما کے بادل موسم کی لمبائی کو محدود کرتے ہیں.,مینورکا پر طویل موسم سرما کے ذریعے جانے کے لئے مشکل ہے، اور زیادہ تر شہریوں کی طرف سے بہت پسند نہیں ہے.,ur,1
4438,اس کے علاوہ، ٹائم کا کہنا ہے کہ گزشتہ سال کے لئے، ایف بی آئی نے رابرٹ جیک کو تلاش کر رہا ہے، ممکنہ طور پر تیموتی مک وی کے ساتھ اوکلاہما سٹی بم دھماکے میں.,وقت معلوم ہے کہ ایف بی آئی اس معاملے میں نئے رہنماؤں کی تلاش کر رہا ہے.,ur,0
4439,اس شہر کو اس کے چمکدار شراب اور گھوڑوں کے لئے بھی جانا جاتا ہے جہاں فرانس کے تقریبا 70 فیصد پودے لگانے والے مچھلیوں کو بڑھایا جاتا ہے.,شہر میں بہت سارے شراب ہیں.,ur,0
4440,انہوں نے اس طرح کی چیزوں کی تصاویر بھی نہیں دیکھی تھی کیونکہ تھوڑی تھوڑی فلمیں تھوڑی تھوڑی تھوڑی تھوڑی تھوڑی تھوڑی تھوڑی تھوڑی تھوڑی تھوڑی تھوڑی تھوڑی تھوڑی تھوڑی تھوڑی تھوڑی تھوڑی تھی.,اس نے حال ہی میں ان چیزوں کو دکھانے والی تصاویر دیکھی تھیں۔,ur,2
4441,وہ تھا وہ یقینی طور پر آہ مجھے لگتا ہے کہ وہ کچھ قسم کے اس آہ لڑائی کے فن میں تربیت یافتہ تھا لیکن اس طرح کے کھیل کے کھیل کے کھیل کے کھیل کے کھیل کے کھیل کے کھیل کے کھیل کے کھیل کے کھیل کے کھیل کے کھیل کے کھیل کے کھیل کے کھیل کے کھیل کے کھیل کے کھیل کے کھیل کے کھیل کے کھیل کے کھیل کے کھیل کے کھیل کے کھیل کے کھیل میں تھا,اس فلم کو تھکا ہوا تھا کیونکہ وہ ایک برا اداکار تھا.,ur,1
4442,تھوڑا سا عمل کے ساتھ، تقریبا کوئی بھی ایک دلچسپ پتھر کی تشکیل پر فلیپ کر سکتے ہیں اور جائزہ لینے میں متعدد رنگوں کی مچھلی کے پاس نظر آتے ہیں.,عمل کرنے سے آپ کو آپ کے ذہن میں جو کچھ بھی کر سکتے ہیں، جیسے ایک پتھر کو پھینکنے کی اجازت دیتا ہے.,ur,1
4443,وہ ہنستے ہیں لیکن آنکھیں بند ہیں,ان کی آنکھیں نہیں کھولتی لیکن وہ مسکراتے ہیں.,ur,1
4444,فدرال حکومت کی بچت کی مقدار پر مجموعی اثر یہ ہے کہ یہ قومی بچت اور اقتصادی ترقی کی سطح پر اثر انداز کرتا ہے.,فدرال حکومت کی بچت اقتصادی ترقی کو متاثر کرتی ہے.,ur,0
4445,100 سے زائد قاضیوں، وکیلوں اور اہلکاروں کو جمع کرنے کے لئے حاضر کیا گیا تھا.,152 قاضیوں اور وکیلوں کی نمائندگی,ur,1
4446,قدیم کرنسیوں,حقیقی طور پر پرانے پیسہ,ur,0
4447,یہ خرابی ریتالین کے ساتھ آنے سے پہلے موجود نہیں لگتا تھا.,احتیاط کمزور خرابی ریتالین کے ارد گرد ہونے سے پہلے اتنا پھیلا ہوا نہیں لگتا تھا.,ur,1
4448,منتقدین شکایت کرتے ہیں کہ جان فرانکنہیمر کے وزیر اعظم اور صدر کے امیدوار کے بارے میں مینیسیریا تاریخ کے ساتھ تیزی سے کھیلتے ہیں.,منتقدین کا خیال ہے کہ جان فرانکنہیمر کی مینیسیریا تاریخ کے ساتھ تیزی سے اور خالی ہے.,ur,0
4449,یہ پورے ناپسندیدہ ایپلی کیشن مونٹی پائٹن کے ساتھ اسکائٹس کی یادیں واپس لاتا ہے!میری پسندیدہ لائنوں میں سے ایک تھا، آپ چھ - نہیں، سات - ہریسی کے چارج کے ذمہ دار ہیں.,یہ ایپلی کیشن مجھے Monthy Python کے ساتھ اسکائٹس کی یاد دلاتا ہے، میرے بہترین دوست نے کہا.,ur,1
4450,جگر کی قیمتیں,پودوں کو کپڑے اور کپڑے سے بنایا جاتا ہے.,ur,2
4451,Kom Ombo ایک غیر معمولی معبد ہے جس میں یہ دو خداؤں کے لئے وقف ہے.,ایک خاص معبد، Kom Ombo دو خداؤں کے لئے وقف ہے.,ur,0
4452,ایک چھوٹا سا صفحہ لڑکا اپنے دروازے کے باہر انتظار کر رہا تھا جب وہ واپس آ گیا.,صفحہ لڑکا چھوٹا تھا، اور اچھے ارادے تھے.,ur,1
4453,گھوڑے مرد کے ہر چیک پر بڑھتے ہیں.,مردوں کی چیکوں پر چمکیں تھوڑی تھوڑی تھیں۔,ur,2
4454,تعلیمی مطالعہ میں عملدرآمد کا مطالعہ.,تعلیم میں تحقیق کا استعمال کرنے کے بارے میں نظریات,ur,0
4455,آخری قاعدہ معیاری طور پر معیاری طور پر معیاری طور پر معیاری طور پر معیاری طور پر معیاری طور پر معیاری طور پر معیاری طور پر معیاری طور پر معیاری طور پر معیاری طور پر معیاری طور پر معیاری طور پر معیاری طور پر معیاری طور پر معیاری طور پر معیاری طور پر معیاری طور پر معیاری طور پر معیاری طور پر معیاری طور پر معیاری طور پر معیاری طور پر معیاری طور پر معیاری طور پر معیاری طور پر معیاری طور پر معیاری طور پر معیاری طور پر معیاری طور پر.,آخری قاعدہ ایک اقتصادی طور پر اہم انتظامی عمل نہیں ہے کہ اعلان کیا گیا تھا.,ur,2
4456,4 5 مئی کو ایک فیکٹری پر پلیہ کے سفید نہر (ریویئر بلانچ) کی طرف سے مٹی اور پتھر کی ایک بڑی تعداد پھینک دی گئی، جس میں 25 افراد ہلاک ہو گئے.,پتھر اور پتھر پھیلا رہے ہیں.,ur,2
4457,جی ہاں لہذا میں ٹروٹ میں واپس گاڑی میں کافی تیزی سے uh میں چلا گیا گھر گیا اور ایک گرم دوش لیا اور کپڑے تبدیل کر دیا اور واپس چلا گیا,میں گھر چلا گیا اور دوپہر کا کھانا کھایا اور پھر واپس چلا گیا۔,ur,2
4458,آپ جانتے ہیں کہ آرنولڈ Schwarzenegger ایک مختلف اداکار ہے آپ جانتے ہیں کہ ابتدائی طور پر وہ صرف ایک بڑا عضلات آدمی تھا لیکن وہ ایک قسم کی رکاوٹ ہے,Arnold Schwarzenegger کبھی بھی ایک اداکار یا ایک عضلات آدمی نہیں تھا.,ur,2
4459,ان سے پہلے جاپانی، چینی اور پرتگالیوں کی طرح، بہت سے نئے لوگوں کو ہاؤس میں رہنا پڑے گا، جس میں قومی اور نژادی مکس میں اضافہ ہوا ہے جو جزائر کا ایک نمونہ بن گیا ہے.,ہائی وے ایک ہی ہے.,ur,2
4460,ظاہری طور پر حوصلہ افزائی کرنے والوں کو یہ پسند ہے کیونکہ ہمارے ٹیکس یقینی طور پر اعلی ہیں یا یہ واقعی نہیں ہے,اس سے محبت کرنے والے کو تھوڑا سا پسند نہیں تھا.,ur,2
4461,یہ ناخوشگوار صرف کسی بھی چیز سے زیادہ یا کم کی نگرانی اور سیکورٹی میں ان کے لئے حوصلہ افزائی,کوئی نگرانی نہیں تھی,ur,2
4462,ہم نے یہ حیرت انگیز طور پر کیا ہے.,ہمارے کام کے اختتام کے نتائج ناخوشگوار اور مایوس تھے.,ur,2
4463,um-hum um-hum um-hum جی ہاں یہ ہے میں نہیں جانتا مجھے لگتا ہے کہ یہ ایک بہت دلچسپ um بحث ہے آپ جانتے ہیں اور اور وہاں یقینی طور پر بہت کچھ ہے اور اس کے ارد گرد بہت کچھ ہے,یہ بحث دلچسپ ہے اور بہت بڑی باتیں کی گئی ہیں.,ur,0
4464,تبصرے کو چھ سے آٹھ قارئین کے ایک کورس کی طرف سے آواز دی جاتی ہے (ایک یونانی تراژدی میں کورس کی یاد دہانی) جو اسٹیج کے کنارے بیٹھے ہیں، جبکہ اسٹیج کے پیچھے پوزیشن رکھنے والے موسیقاروں کو فلوٹ اور ڈراموں کے ساتھ مضبوط پیروی کی جاتی ہے.,دونوں صوتی اور آلات کے ساتھ ساتھ اسٹیڈیم میں استعمال کیا جاتا ہے.,ur,0
4465,یا وہ گھر میں کسی کو تھا جو بیمار تھا کہ وہ مجھے لگتا ہے کہ آپ یہ نہیں کر سکتے ہیں ہر کوئی,وہ مدد کرنے کے لئے کچھ بھی نہیں کر سکتے تھے.,ur,1
4466,یہ کوئی تعجب نہیں ہے، نہ ہی، کہ ال پاچینو شیطان کے وکیل میں اس منظر کو چمکتا ہے ۔ اور یہ خیال ہے کہ اگر شیطان زمین پر ظاہر ہوتا تو وہ ایک نیویارک کارپوریٹ قانون کمپنی چل رہا ہے، یہ بھی، کم از کم، پیش چمکتا ہے.,ال پاچینو ایک خوفناک شخص ہے.,ur,1
4467,FCC فدرال ریکارڈ میں ایک نوٹس شائع کرے گا جب اس طرح کی تصدیق کی جاتی ہے.,تصدیق کی تصدیق کے بعد، FCC فدرال ریکارڈ میں ایک نوٹس شائع کرے گا.,ur,0
4468,وسیع پیمانے پر، CEF معتدل سکرین کو 50 فیصد اضافہ کے طور پر سمجھا جا سکتا ہے جو پروگراموں کے لئے سرمایہ کاری میں اضافہ کرتا ہے جو مختلف تقاضے اور فراہمی کی طرف سے ٹیکنالوجی کو فروغ دیتا ہے.,پروگراموں کے لئے سرمایہ کاری میں 60 فیصد اضافہ 50 فیصد اضافہ سے بہتر ہے.,ur,1
4469,مختصر مدت میں، امریکی صارفین کو سستی درآمد سے فائدہ اٹھایا جائے گا (جیسا کہ مشرقی ایشیا کی فیکٹریوں میں بنائے گئے حصوں کا استعمال کرنے والے امریکی بین الاقوامی کمپنیوں کی طرح).,امریکہ کے صارفین کو درآمد سے فائدہ اٹھانا پڑتا ہے جبکہ مشرقی ایشیا کی فیکٹریوں کو فائدہ اٹھانا پڑتا ہے۔,ur,1
4470,تنظیموں عام طور پر انفرادی ارکان کو جو ملازمین کو تبدیل کر چکے ہیں ان میں حصہ لینے کی اجازت دیتے ہیں.,تنظیموں عام طور پر انفرادی ارکان جو اب دوسروں کے لئے کام کر رہے ہیں، اب بھی حصہ لینے کی اجازت دیتے ہیں.,ur,0
4471,3 دن کے استعمال کے بعد، میرا منہ اپنے مشہور خود کو واپس آ گیا ہے.,3 دنوں کے بعد، وہ اب درد کو برداشت نہیں کر سکتے تھے.,ur,2
4472,اس نے کبھی بھی بہتر محسوس نہیں کیا.,وہ بہت اچھی صحت میں تھا.,ur,0
4473,مارکیٹ کے مطابق، پیاز اور پیاز کئی رنگوں کے پہاڑوں میں پھینک دیا جاتا ہے؛ تاجروں کو آواز جب وہ تین، تین، چار، چار، چار، اور پانچ، پانچ، پانچ کے پانچ کلو گرام کے انفرادی لٹ کا اندازہ کرتے ہیں.,سیاحوں کو اس مارکیٹ میں سافران خرید سکتے ہیں اس سے زیادہ کم قیمت پر وہ مغرب میں کر سکتے ہیں.,ur,1
4474,ہم مندرک سے نمونہ بناتے ہیں - بربر کی دکان میں مانیکورسٹ کی طرح.,ہم کسی بھی چیز میں مندر کا استعمال نہیں کرتے.,ur,2
4475,یقینی طور پر آپ کو کوبا میں شامل کر سکتے ہیں لیکن وہ یہ تھوڑا سا پسند نہیں کریں گے,ہم کوبا کو شامل کر سکتے ہیں، لیکن وہ یہ پسند نہیں کریں گے.,ur,0
4476,Strom Thurmond ، R-S.C. نے اپنے 95th سالگرہ کا جشن منایا اور اعلان کیا کہ وہ ایک سال سے سینیٹ ہتھیاروں کی خدمات کمیٹی کے صدر بن جائیں گے.,اس کی 85 ویں سالگرہ پر، Strom Thurmond نے اعلان کیا کہ وہ صدر کے لئے چلنے کے لئے جا رہے ہیں.,ur,2
4477,جی ہاں لیکن آپ کے پاس چھوٹے بچے ہیں,کیا آپ کے پاس چھوٹے بچے ہیں؟,ur,0
4478,آخر میں، ایف ڈی اے کاروبار جاری کرے گا، ہدایات اور ویڈیو ٹیپ جاری کرے گا، اور چھوٹے اداروں کو قواعد پر عمل کرنے میں مدد کرنے کے لئے ٹیلی کانفرنسوں کو منظم کرے گا.,FDA نے اپنے کاروباری سالوں میں بہت سے ورکشاپوں کو منظم کیا ہے.,ur,1
4479,حامون کا کہنا ہے کہ پیش کردہ قانون نے کئی مشترکہ حامیوں کو حوصلہ افزائی کی ہے اور قانونی مدد کے حامیوں کو امید ہے کہ یہ اگلے قانون سازی کے اجلاس میں منظور کیا جائے گا۔,قانون کی طرف سے پیش کردہ منصوبہ بندی قانونی مدد زیادہ لوگوں کے لئے دستیاب کرے گا.,ur,1
4480,حقیقت یہ ہے کہ آپ کو اجر ملے گا.,انہوں نے یہ نہیں سوچا کہ وہ انعام حاصل کرنے کے قابل تھے.,ur,1
4481,اس پتھر کے نکلنے کے شمالی حصوں پر اس جزیرے کے قدیم دارالحکومت کی جگہ ہے، جس کا نام تیرا بھی ہے، جو تیسرے صدی سے شروع ہوتا ہے (جیسا کہ ایگیان پتلمی حکومت کے تحت تھا).,یہ قدیم سیارے کے اثر کی جگہ ہے، یہ بھی Thira کہا جاتا ہے.,ur,2
4482,میں نے ٹائمز میں ایک اشتہارات کے لئے دیکھنے کے لئے تھا.,میں صحافت میں ایک اشتہارات کا انتظار کر رہا تھا.,ur,0
4483,"اس کی حالت شاید اس ذہنی شوک کے نتیجے میں اس کی یادداشت کو بحال کرنے کے لئے منحصر ہے. """,آپ کو شوک سے نمٹنے کے لئے کچھ وقت کی ضرورت ہوگی.,ur,1
4484,واو کس کو اجازت دے سکتا ہے کہ میرے خدا میں ایک دن کو چھوڑنے کی اجازت نہیں دے سکتا صرف چھ,ایک دن کو چھوڑنے کی اجازت کون دے سکتا ہے؟,ur,0
4485,مایاوتی کامیاب ہو گئی,Mallorca اس علاقے میں سب سے امیر ممالک میں سے ایک تھا.,ur,1
4486,واشنگٹن پوسٹ نے اسے سیاسی مرغ کے چھ ماہ کے کھیل کا سب سے اوپر کہا.,واشنگٹن پوسٹ کی طرف سے یہ کہا گیا ہے کہ یہ سیاسی مرغ کے چھ ماہ کے کھیل کا سب سے اوپر ہے.,ur,0
4487,اے میرے خدا، میں واقعی ایک Simulacra کی طرف سے پریشان ہوں.,میں Simulacra کی طرف سے خوفزدہ ہوں کیونکہ اس نے میرے والد کو قتل کیا.,ur,1
4488,عرب اور یہودیوں کے طور پر، الماس کی حفاظت کرتا ہے، کوریا اور جاپانی خون کے ساتھ مل کر لیکن روایتی دشمنی میں بند ہیں.,جاپانی اور کوریا کے درمیان کوئی کشیدگی نہیں ہے.,ur,2
4489,آخر میں، انتظامیہ مضبوطی سے مخالف ہے، جس میں S. 556 میں CO2 کی کمی یا کسی بھی multi-pollutant قانون میں شامل ہے.,کسی بھی متعدد پالیسیوں کو حکومت کی طرف سے حمایت کی جاتی ہے.,ur,2
4490,میں نہیں جانتا کہ رات کی کمزوری کیا ہے,میں نہیں جانتا کہ یہ کتنا ٹھنڈا تھا، لیکن یہ یقینی طور پر ٹھنڈا تھا.,ur,1
4491,ایک ہی ریاستی پروگرام کی تشکیل کو ایک ہی پروگرام میں زندگی کی سانس لینے کے لئے منظور کیا گیا تھا جس میں اعلی معیار کے قانونی خدمات تک معنی دار رسائی فراہم کی جائے گی، جس میں ممکنہ طور پر کم آمدنی والے لوگوں کے لئے عدالت کی تلاش کی جائے گی.,پروگرام یہ بناتا ہے کہ کم آمدنی کے مطالبہ کرنے والوں کو قانونی نمائندگی مل سکتی ہے.,ur,0
4492,جب تک ہمارے معاشرے کے تمام ارکان کو اس رسائی کی اجازت نہیں دی جائے گی، ہماری حکومت کا یہ وعدہ اب بھی پورا نہیں ہو گا.,حکومت ناکام اور ناکام ہے.,ur,1
4493,یہ نہیں ہے، یقینی طور پر.,یہ ہے یقینی طور پر.,ur,2
4494,لہذا، یہ ممکن لگتا ہے کہ LC سے AO ای میل کے درمیان نسبت داخلہ ای میل کے لئے باہر نکلنے کے مقابلے میں کم ہے.,ایسا لگتا ہے کہ LC سے AO ای میل کے درمیان نسبت داخلہ ای میل کے لئے باہر نکلنے کے مقابلے میں کم ہے، مینیجر نے کہا.,ur,1
4495,مثال کے طور پر، ایک ریاستی حکومت سی آئی او نے اس کی کامیابی کو مختلف مالی، ریٹائرمنٹ اور آئی ٹی یونٹس کے ذریعے اپنے تجربے کی وسیع پیمانے پر منحصر کیا، جو اس کی صلاحیت کو آسان بناتا ہے.,اس نے جو کچھ حاصل کیا تھا اس پر فخر کیا.,ur,1
4496,اعداد و شمار کے اعداد و شمار نہ صرف اندرونی اور بیرونی اعداد و شمار کے اعداد و شمار کی نگرانی کرتے ہیں، بلکہ کاروبار کی پیچیدگی سے متعلق مسائل کو سمجھنے میں بھی فعال طور پر حصہ لیتے ہیں، اور اگر ضروری ہو تو، پیچیدہ اکاؤنٹنگ، مالی رپورٹنگ اور اعداد و شمار کے مسائل کے بارے میں اختیارات پر بحث کے ذریعے انتظامیہ کو چیلنج کرنا چاہئے.,ایڈجسٹ کرنے والے کمیٹیوں کو جب یہ مناسب سمجھا جاتا ہے تو انتظامیہ کو چیلنج کرنا چاہئے.,ur,0
4497,بائیکاٹ »,ڈاکٹر کے,ur,1
4498,اگر وہ اس کے رستوران کو اتنا پسند نہیں کرتا تو، عورت اب تک اپلی کیشن میں اعلی درجے میں ہو گی.,اس نے اپنے رستوران کو بہت پسند کیا.,ur,0
4499,بیلیارڈ کھیل بھی گرم ہے.,لوگ بیلیارڈ کھیلنے سے نفرت کرتے ہیں.,ur,2
4500,شہزادے سٹریٹ اسکاتلینڈ کے لئے ہے جو آکسفورد سٹریٹ انگریزی میں ملک کی سب سے بڑی خریداری سٹریٹ ہے.,پرنسس سٹریٹ اسکاتلینڈ کی سب سے بڑی خریداری سٹریٹ ہے.,ur,0
4501,یہ تمام اقتباسات قدیم عہد کی کتاب سے ہیں.,ان میں سے ہر ایک پرانے عہد کی نقل و حمل ہے.,ur,0
4502,اس کے علاوہ، Discovery Bay کے لئے کشتی بھی موجود ہے.,Discovery Bay کے لئے ٹرینوں کی قیمت بہت زیادہ ہے.,ur,1
4503,یہ بہت اچھا لگتا ہے، جان نے کہا.,جان نے سوچا کہ یہ خیال مکمل طور پر سنجیدہ تھا.,ur,0
4504,پوئروٹ چند منٹ کے لئے ذہن میں گم ہو گیا.,پوئرو نے سوچا نہیں,ur,2
4505,گاؤں میں ایک اچھا رستوران ہے، اس کے علاوہ ایک اچھی طرح سے محفوظ مینی مارکیٹ کے ساتھ ساتھ خود کی غذائیت کے زائرین کے لئے.,شہر میں کھانے کے لئے کوئی جگہ نہیں ہے.,ur,2
4506,ساحلی گارڈ کے قوانین کو قائم کرنے کے لئے پل کھولنے کے پروگرام).,ساحلی گارڈ پل کھولنے کے لئے ذمہ دار ہے.,ur,0
4507,جی ہاں میں یہ جاننے کی کوشش کر رہا ہوں کہ ہم کتنی دیر تک بات کر رہے ہیں,ہمیں صرف دو منٹ کے لئے بات کرنے کی ضرورت ہے.,ur,1
4508,لیکن مغربی ٹیکساس اب ایک سو دس تھا اور مجھے کوئی فرق نہیں پڑتا کہ آپ جانتے ہیں کیونکہ یہ اتنا خشک تھا,یہ ایک سو دس ڈگری تھا مغربی ٹیکساس میں.,ur,0
4509,چین کے شہری جنگ نے ہانگ کانگ کو پریشان کن ایکو بھیجا ہے۔,چین نے ایک شہری جنگ کا آغاز کیا,ur,0
4510,اس منصوبے کے مطابق، علاقوں جو بنیادی طور پر عرب تھے غزه، ملک کا مرکزی حصہ، شمال مغربی کونے، اور مغربی کنارے فلسطین کے طور پر عرب کنٹرول کے تحت رہیں گے، جبکہ جنوبی نیگف ڈسیرٹ اور شمالی ساحلی لائن نئے ریاست اسرائیل کو تشکیل دیں گے.,اس منصوبے کے مطابق، غزه اور ملک کے دیگر حصوں کو فلسطین بنایا جائے گا اور نیگف کی صحرا اسرائیل بنائے گا.,ur,0
4511,سب سے پہلے، بنیادی طور پر صحیح حاصل کریں، یعنی مالی رپورٹنگ کو روکنے اور حل کرنے کے لئے.,بنیادی اصولوں کو زیادہ سے زیادہ سمجھنے کے لئے مشکل ہیں,ur,1
4512,(ایک سگریٹ نوشی اور صاف نیکوٹین کو براہ راست ایک وین میں داخل کرنے کے درمیان فرق تصور کریں.),ایک سگریٹ نوشی اور خالص نیکوٹین انجکشن کے درمیان فرق تصور نہ کریں.,ur,2
4513,بہت سے صنعت کی طرف سے تسلیم شدہ ماڈلوں پر مبنی ہیں جیسے تعمیراتی قیمت ماڈل (COCOMO)، PRICE، Putnam، اور Jensen.,کوئی بھی ماڈل صنعت کی شناخت پر مبنی نہیں ہے.,ur,2
4514,داخلہ بھی کئی مجسموں کا گھر ہے، جن میں سے ایک کارلیل، گیلری کے بنیانگذار باپ بھی شامل ہے.,گالری نمائشوں میں بہت سے قسم کے فن ہیں.,ur,1
4515,اندھیرے کی آنکھوں اور آنکھوں کے ساتھ وہ ایک خوبصورتی ہو جائے گا.,وہ خوبصورت ہو جائے گا اگر وہ اتنی روشن رنگ کی آنکھیں نہیں تھی.,ur,0
4516,صرف سمجھنے کی وضاحت یہ ہے کہ ادویات کے کنارے کی آواز نے کنٹرول لیا تھا، اس پر زور دیا تھا.,ایک ہی وضاحت یہ ہے کہ جو کام طبی کے قریب تھا وہ اس کے کنٹرول کے لئے لڑ رہا تھا.,ur,0
4517,میں ایک صورتحال ہے.,یہ صورت حال اچھا یا برا ہوسکتا ہے.,ur,1
4518,موازنہ میں واقعات,معاملہ ایک قانونی مسئلہ کا حصہ ہوسکتا ہے.,ur,1
4519,اجزاء ماڈیولائزیشن اور آف سائٹ پر پیشکش کی ضرورت کی مقدار کو کم کر سکتے ہیں، اس کے علاوہ منصوبے کے پروگراموں اور تعمیراتی اخراجات کو کم کرنے اور پیشکش کی جگہ پر مقامی طور پر کاموں کو توجہ مرکوز کرنے کا موقع فراہم کر سکتے ہیں.,کرنوں کو ایک مختصر وقت کے لئے مقامی طور پر کی ضرورت ہوتی ہے جب پیشکش اور ماڈیولائزیشن پہلے سے کیا جاتا ہے.,ur,0
4520,"میں نے اسے اپنے نوٹوں میں لے لیا ہے اگر آپ ان کو دیکھنا چاہتے ہیں. """,اس نے اس بات کا یقین نہیں کیا کہ اس کی نوٹ کتنی درست تھی.,ur,1
4521,آپ جانتے ہیں کہ ہم ایک دو سو ڈالر ایک اگر اتنا ان لوگوں پر چارج کیا جاتا ہے جو بہت برا نہیں ہے یہ صرف آپ کے معمولی ہے,وہاں کوئی پیسہ نہیں ہے,ur,2
4522,ہم نے ان اختلافات کی وجوہات کو خاص طور پر مطالعہ نہیں کیا، لیکن یہ ممکنہ طور پر اس منظر سے پیدا ہوتے ہیں جس میں فدرال سی آئی او کام کرتے ہیں.,یہ انحرافات بنیادی طور پر وقت پر سافٹ ویئر اپ ڈیٹس کو لاگو کرنے میں ناکام ہوتے ہیں.,ur,1
4523,اچھا اوکلاہما اب ایک عوامی گارنٹی پروگرام ہے، اگرچہ غیر منافع بخش ہے، جو وکیلوں کو اس حقوق کی نگرانی کے عمل کو انجام دینے کے لئے فراہم کرے گا,اچھا Oklahoma ان لوگوں کو وکیل فراہم کرنے کے لئے کوئی پروگرام نہیں ہے جو ان کی ضرورت ہے.,ur,2
4524,اس کے باوجود، فلسفہ ایک خوشگوار معیشت میں آج کے امکانات کو پکڑنے کے لئے ہے.,فلسفہ فرصتوں کو پکڑنے کے لئے تھا جب معیشت برا کام کر رہی ہے.,ur,2
4525,GAO نے 160 سے زائد رپورٹوں کو بھی جاری کیا جس میں تفصیلی نتائج شامل ہیں اور حکومت کی تیاری کو بہتر بنانے کے لئے ایجنسیوں اور صدر کے کونسل کو 100 سے زائد سفارشات دیے ہیں۔,GAO نے 2000 میں صدر کے کونسل سے کوئی فرق نہیں کیا اور کوئی رپورٹ جاری نہیں کی.,ur,2
4526,وہ آج صبح ہمیں لے رہے ہیں.,ہم فردا تک نہیں چھوڑیں گے.,ur,2
4527,اور نہ صرف یہ آپ کو فون درخواستوں کے لئے کھولتا ہے,یہ آپ کو زیادہ مارکیٹنگ کالز کے ساتھ مقابلہ کرنے کی ضرورت سے روکتا ہے.,ur,2
4528,گارڈن جزیرے بوتانک اسٹیٹس اور Waimea Canyon، اقیانوس آرام کے عظیم Canyon کے ساتھ لچکدار ہے.,Waimea Canyon اقیانوس اطلس میں واقع ہے.,ur,2
4529,[I]n آپ سب سے اوپر پورٹر نہیں ہے کہ متن کے امکانات پر سرمایہ کاری کرتا ہے.,آپ سب سے اوپر پورٹر ہیں جس نے عمدہ طور پر رجحان کے امکانات کو نظر انداز کیا ہے.,ur,1
4530,اسے کچھ کوشش کرنے کی ضرورت تھی.,جارڈ کو اس کو کسی طرح ٹھیک کرنے کی کوشش کرنی چاہئے.,ur,1
4531,GQ ایڈیٹر آرٹ کوپر کا کہنا ہے کہ دو ملین ڈالر قرضے ملے، ایک ایک منہٹن اپارٹمنٹ کے لئے، اور دوسرا ایک کنیکٹیکٹ مزرعہ کے لئے.,آرٹ کوپر نے ایک مزرعہ خریدنے کے لئے ایک قابل قدر رقم کا استعمال کیا.,ur,0
4532,یہاں سے، بہت سے HIV محققین ان امیدواروں کو منشیات کے علاج کو ان حکمت عملی کے ساتھ مل کر رکھتے ہیں جو ایمنی نظام کو بہتر بناتے ہیں.,منشیات کے علاج کے ساتھ مل کر اس طرح کی حکمت عملی جو ایمنی نظام کو بڑھاتا ہے، HIV کے لئے حل ہوسکتا ہے.,ur,0
4533,آہ میں نے کیا اور میں واقعی سخت ہنستے تھے جب میں نے اسے دو ہزار میل چیک کے لئے لے لیا اور,میں واقعی غصہ میں تھا جب میں نے دو ہزار میل چیک کے لئے لے لیا.,ur,2
4534,مرکزی پہاڑوں اور جنوبی ساحل کے مناظر کے درمیان تناقض زیادہ واضح نہیں ہوسکتا.,اس کے مقابلے کو نشانہ بنایا جا سکتا نہیں تھا.,ur,2
4535,زیادہ تر طریقوں میں، ہم ڈیٹا جمع کرنے کی منصوبہ بندی کرتے ہیں، پھر ہم معلومات جمع کرتے ہیں، پھر ہم اس کا تجزیہ کرتے ہیں، اور پھر ہم رپورٹ لکھتے ہیں.,زیادہ تر طریقوں اس ٹیکنالوجی کا استعمال کرتے ہیں.,ur,0
4536,یہ کال گھر کے اندر سے آتا ہے!,یہ کال میرے قریب کے دروازے سے آتا ہے,ur,2
4537,یہ ٹرامیٹک تھا.,یہ میرے لئے ٹرامیٹک نہیں تھا.,ur,2
4538,(یہ Dungeons &amp کی طرح ہو سکتا ہے),ایسا لگتا ہے جیسے ڈنمارک اور,ur,0
4539,Star Wars Trilogy Special Edition کا پہلا انسٹال ہر جگہ دکھائی دیتا ہے.,ستاروں کی جنگیں سینما میں دیکھی جا سکتی ہیں,ur,0
4540,حامیوں کی طرف سے احتجاج کے باوجود، بہت کم اختیارات موجود تھے.,اس کے باوجود کانگریس کے فریادوں کے باوجود بہت زیادہ متبادل نہیں تھا.,ur,0
4541,ٹیکسٹ باکس 2.1: گھریلو برآمدات اور گھریلو برآمدات 48 ٹیکسٹ باکس 4.1: NIPA اور فدرال متحدہ بجٹ کے مفہوم کیسے بنائیں,یہ متن دکھاتا ہے کہ کس طرح GDP اور GNP کا حساب کیا جاتا ہے.,ur,1
