,premise,hypothesis,lang_abv,label
2643,"Много езера или части от езера също са зони за опазване на дивата природа; тези ръководства изброяват правилата, които са в сила за защита на водни птици и други животни.","Няма езера или езеро секции, които да се удвоят като зони за опазване на дивата природа.",bg,2
2644,Намаляване на общите разходи (приходи) еластичност на търсенето от 0.36 до 0.25 през същия период.,Този спад в еластичността на търсенето се дължи на промените в тенденциите на пазара.,bg,1
2645,"Дълго известен като дом на художници и бохеми, които го наричат La Butte (The Mound), Монмарт е основен елемент на парижката митология.",Художниците и бохемиците го наричат „Мун“ след сладоледния бар.,bg,1
2646,"Апартаментът – двадесет и един Б, очевидно.",Апартамент 21Б е много търсен.,bg,1
2647,Исус се срещна с майка си.,Исус не може да се срещне с майка си.,bg,2
2648,Ако искате да барбекюете турка или пиле или,Бихте ли искали да барбекювате крава или веал?,bg,2
2649,"Дейностите, включени в общата програма, обикновено са тези, които се очаква да имат регулаторно действие в рамките на следващите 12 месеца, въпреки че агенциите могат да включват дейности с още по-дълъг график.","Повечето от дейностите, предприети в рамките на регулаторните действия, са били по-дълги от 12 месеца.",bg,1
2650,"В своето представяне HCFA не идентифицира друг статут или изпълнителен указ, налагащ процедурни изисквания, свързани с правилото.",HCFA не идентифицира никакви други изпълнителни наредби.,bg,0
2651,"1 Сега, когато всяка единица е напълно персонализирана, Службата за изпълнение на програмата на LSC и нейният екип за държавно планиране имат повече от 260 години опит в програми, финансирани от LSC.",LSC има над 260 години опит с персонала си.,bg,0
2652,"Dinghies са на разположение за наемане от моретата в Тел Авив, Яфа, Ако, Нетания и Нахария.","Тел Авив, Яфа, Ако, Ако, Нетаня и Нахария не предлагат динги.",bg,2
2653,Къде е изкуството?,Какво е мястото на изкуството?,bg,0
2654,Затворени са в събота.,Събота е отворена.,bg,2
2655,Целият град е заобиколен от отворена селска среда с разпръскване на малки села.,Селото е много красиво и спокойно.,bg,1
2656,"Седнете ли?“, седна Тъппенс на стола пред него.",Той помоли Тъппенс да седне на червено столче.,bg,1
2657,"Едно възможно обяснение е, че нарастващото богатство на домакинствата през последните години допринесе за виртуалното изчезване на личната икономия.","Хората поставят това, което би било техните лични спестявания в дисплеи на богатство по-често през последните години.",bg,1
2658,Готови ли сте да тренирате преди пътуването ни? – попита Джон Адрин.,Джон поиска от Адрин да поеме влака.,bg,0
2659,"Пат Буканян веднага последва, като изхвърля заразени с малки кутии и бутилки на уиски.",Пат Буканън е начело на групата.,bg,2
2660,"Обикновено сайтове за програмни ефекти случаи проучвания трябва да бъдат избрани с голямо внимание за критерии като дали има доказателства, че програмата е изпълнена на сайта, дали сайтът е подложен на промени, които биха могли да имат същите ефекти като програмата или които биха могли да маскират нейните ефекти, и как добавянето на този сайт към групата от сайтове, които се изучават, подкрепя обширността на резултатите.",Няма критерии за избор на сайтове за програми.,bg,2
2661,Разходите за плащане са 33.,Разходите се плащат на всеки 3 часа.,bg,1
2662,Освен това окончателното правило не е предназначено да има никакъв ретроактивен ефект и административните процедури трябва да бъдат изчерпани преди всяко съдебно обжалване на разпоредбите на правилото.,"Окончателното правило не е предназначено да има ретроактивен ефект, но само засяга законодателството през следващата година.",bg,1
2663,"Казвам ли ти, че си го направил?","Предполагам ли, че си го направил?",bg,0
2664,"Известната кралица Тебан Нефертари, съпруга на Рамзес II, има най-оранжевата гробница (номер 66) но не винаги е достъпна.","Известната кралица Тебан Нефертари има гроб, който винаги е отворен за обществеността (номер 66).",bg,2
2665,"Да, да, да, да, да, да, да, да, да, да, да, да, да, да!",Никога няма да забравя това.Можете да го имате сами или да го споделите с семейство.,bg,0
2666,"Добре, ние ще дойдем и ще интервюираме смелите Доркас.""Доркас стоеше в будоара, ръцете й се наклониха пред нея, а сивата й коса се разцъфтяваше в твърди вълни под бялата й капа.",Доркас е добре известен със своята смелост.,bg,1
2667,"Новата насока, например, може да ни каже да изпратим пациенти с сърдечна хирургия у дома по-рано.",Новата насока може да отвори повече болнични легла за други пристигащи пациенти.,bg,1
2668,Това беше прекрасен живот „Обичам го.“ На лицето й беше усмивка и главата й беше хвърлена назад.,"Тя каза, че е много доволна от живота, който е живяла.",bg,0
2669,Пощенската служба може да увеличи същите ставки с най-малко 13.,Цените биха могли да се повишат с 13 по време на повишаване на Пощенската служба.,bg,0
2670,"Сред забележителностите в Безиер са древната църква на Свети Жак и църквата на Свети Мадлен, 19-ти век Халес (окрит пазар) и масивна катедрала на Свети Назаре, от която има добър поглед към долината на реката.","Има много забележителности, които да видите в Безиерс, включително Катедралата Сен-Назаре.",bg,0
2671,Бързо напред до 1994 г. и по-нататък.,През 1994 г. и по-нататък.,bg,0
2672,"Това включва всички тестове, преглед на информацията и интервюта, свързани с надеждността на данните.",Всички тестове ще бъдат направени преди 12 ч. в понеделник.,bg,1
2673,Медиите се съсредоточиха върху признанията на Лигжит за очевидното - че цигарите са зависими и причиняват рак и сърдечни заболявания - и нейното споразумение да плати на държавите една четвърт от своите (съвкупно малки) печалби за следващите 25 години.,"Медиите съобщават за приемането на Lingett, че цигарите причиняват рак при всички потребители.",bg,1
2674,Даниел се хвърли и ми хвърли чаша бира.,Даниел ми даде водка и тоник.,bg,2
2675,"Парасеите пещери, реки и гълъби плуват около бреговете си, като дава на диверите широк спектър от среди, за да изследват.",Къщата има голямо разнообразие от места за изследване.,bg,0
2676,"Сега отворените политически дебати процъфтяват, особено в Калкута, където Карл Маркс е бил много ценен.","Сега политическите дебати процъфтяват особено в Калькутта, където Карл Маркс е оценен.",bg,0
2677,"Аз съм известен с времето на този начин в западния Тексас, но не и в Луисвил",Знам точно какъв е времето в Луисвил.,bg,2
2678,"Разширяването на селото не е желателно и повечето знаят, че Северн иска само богатство и място в съвета на старейшините.",Северен искаше да бъде богат.,bg,0
2679,"и ти знаеш, ако знам, че те ще бъдат там, ти знаеш, аз се опитвам наистина да го гледам и сякаш ти казваш, че знаеш наистина да се облечеш и ако знам, че те не знаеш, аз съм направил много реорганизация, ти знаеш през последните няколко месеца по същия начин, както ти знаеш, и това е просто така, че е просто невъзможно да се върти надолу на пода и да се измъкне през кутии в рокля, която знаеш, че е така",Никога не се опитвам да го гледам.,bg,2
2680,"um-hum да, когато споменах, че съм направил този камп от колата, всъщност съм направил от ситуацията точно така, но това, което е интересно, е чрез Тексас Инструменти","Излязох от колата си, когато бях бездомна.",bg,1
2681,"От поколение на поколение (Michiko Kakutani, The New York Times ). Някои, като Pearl K. Bell в The Wall Street Journal, намират удоволствие от сладко послушателна послушност в романа и казват, че частите са опасно на ръба на сентименталността.",Читателите бяха фенове на автора и очакват да прочетат новия си роман.,bg,1
2682,"През 392 г. император Теодосий провъзгласява християнството като официалната религия на Римската империя, а след смъртта му през 395 г. империята отново е разделена, между двамата си синове, и никога повече няма да бъде обединена.","Империята е разделена между двама синове, които воюват безкрайно, и така империята никога повече не се обединява.",bg,1
2683,"Спок не излекува американските майки и бащи от невъзможното им мечта да бъдат професионални родители, оборудвани с развитието правилните отговори.",Американските родители често мечтаят да бъдат професионални родители.,bg,0
2684,"Кредитният съюз има 9% лихвен процент, така че да.",Високите лихвени проценти увеличават дълга на средния индивид.,bg,1
2685,- висока влажност,Студено и сухо.,bg,2
2686,Ух-ху как за всякакви съвместими програми,Има ли съвместима програма?,bg,0
2687,"Аз съм посещавал една стара жена в селото, обясни тя, ""и както Лоуренс ми каза, че сте били с господин Поирот, мислех, че ще ви се обадя.""","Има една стара жена в селото, която посещавам.",bg,0
2688,"Целта на процеса на самоинспекция беше да осигури на програмите средство за проверка, чрез преразглеждане на проба от случаи, че техните 1999 CSR данни отговарят на стандартите на LSC за точност.","Процесът на самоинспекция няма друга цел, освен да увреди легитимността на случаите.",bg,2
2689,"Аз съм в училищната система Плано и живея в Ричардсън и има истинска дихотомия по отношение на образователния и икономическия фон на децата, които ще присъстват на тази школа",В училищната система „Плано“ има само деца с лоша интелигентност.,bg,2
2690,Аз не съм.,Аз съм.,bg,2
2691,"Той отбеляза факта, като обяви, че столицата ще бъде преместена от Калкута в целият нов град, който ще бъде построен в Делхи.",Гражданите се радваха на новия град.,bg,1
2692,"Въпреки това, наскоро съм се оттеглял и съм станал решаващо по-малко експериментален.",Изгубих експерименталната си природа поради възрастта си.,bg,1
2693,Защо не би трябвало да е?,Всъщност той не иска да бъде по този начин.,bg,1
2694,Въпроси за оценка.,Достъпни са само изявления за оценката.,bg,2
2695,"Искам да кажа, че съм член на стария клуб.","Аз твърдя, че съм член на Клуба на Старите Геези, защото съм 95.",bg,1
2696,"Въпреки че е дълъг мили, името му е заблуждаващо, защото това не е една улица, а няколко различни улици.",Това е мили дълъг.,bg,0
2697,"Също така, други подходи, базирани на сорбент в развитието може да се докаже навреме, че са предпочитан за ACI, което прави използването на ACI само консервативна предпоставка.",Сорбент-базирани подходи в развитието могат да бъдат предпочитани от ACl.,bg,0
2698,Той се намери да мисли в кръгове на безпокойство и се привлича назад към проблема си.,Той не може да се отпусне от проблема си.,bg,1
2699,Победата на Самотрас и красиво пропорционалната Венера де Мило.,Венера де Мило има по-добри пропорции от победата на Самотрас.,bg,1
2700,"Това, което наистина е шокиращо, обаче, е, че Джобс никога не е позволил тази идея да излезе.",Работата е свързана с идея.,bg,0
2701,"Като цяло, FGD системите са по-близо до земята в сравнение с SCR технологични ретрофити.",Системите FGD обикновено са по-близо до земята в сравнение с технологията SCR.,bg,0
2702,"Един ден през декември 1917 г. британският генерал Алънби се качи към вратата на Яфа и се оттегли от коня си, защото няма да се качи там, където Исус ходи; след това той приема предаването на града след като османските турци са избягали (флагът на предаването е легла от американския колонийски хотел).",През 1917 г. британският генерал Алънби предаде града с помощта на легла.,bg,2
2703,От Индекса: Средният брой ученици от публичните училища изгониха всеки ден от училището миналата година за оръжие 34.,Броят на изгонените ученици зависи от наличието на оръжия.,bg,1
2704,"Тя едва ли трябва да го споменава – медиите все пак го карат – но тя го призовава суптилно, подчиняващо (както е направила на две неделя разговори) на жени, които водят дъщерите си наполовина през държавата, за да хвърлят ръката ми, жена, в която те се осмеляват да вярват.","Тя едва ли трябва да го споменава, тъй като приятелите й обичат да го правят за нея",bg,1
2705,Участниците като цяло възприемат новите изисквания за докладване на вътрешния контрол на Закона за Сарбанес-Оксли от 2002 г. като добро изискване.,"Тези организации, засегнати от Закона за Сарбанес-Оксли от 2002 г., гледат положително на изискванията за докладване.",bg,0
2706,Студентската виза не ще бъде приоритет за про боно помощ.,Студентската виза ще бъде приоритет.,bg,2
2707,"Това е, че перспективата, която може да доведе републиканците заедно, за да защитят CPI всеки знае, е неточна.","Всеки знае, че CPI е най-точен.",bg,2
2708,"Изненадвам се, че има толкова хора, които са тук в политиката.","Изненадвам се, че много от тях са в политиката тук.",bg,0
2709,"Някои експерти казват, че има по-голяма вероятност да се направи улов в по-хладите дни на пролетта и есента, както и в часовете след залез слънце.",Топлите дни са най-лошите за вземане на капки.,bg,1
2710,"Според Джейн Лангмуър, директор на проекта, водата и топлината се обединяват и създават напълно ново устройство.","Джейн Лангмуър беше този, който създаде този проект.",bg,1
2711,"Поддържайте младите кожи безопасни, като ги покривате със слънцезащитен блок или T-shirt, дори когато са във водата.","Слънчевият блок е ненужна предпазливост, ако сте във водата.",bg,2
2712,"А сега имаме губернатора, който ще направи това.",Сега имаме жена губернатор и тя ще премине с нея.,bg,0
2713,"Ху-ху не искам дори да отида някъде, да, това е за него",Предпочитам да не пътувам.,bg,0
2714,"Той понякога се нарича просто Беаубург, след 13-ти век квартал, който го заобикаля.",Понякога се нарича името на околния квартал.,bg,0
2715,След това материалите се търсят за противопоказания и се поставят дъщерни или клонирани пътища.,Не се търсят материали за противопоказания.,bg,2
2716,Те бяха по-ниски,"Те са подчинени, те са.",bg,0
2717,"Въпреки това, свързаните разходи са предимно част от разходите за оценяване и събиране на мита върху вносни стоки, като например заплатите на вносни специалисти (които класифицират стоките) и разходите за обработка на хартия.",Допълнителните разходи не са част от разходите за оценяване и събиране на мита.,bg,2
2718,"В изследователските проекти, базирани на статистически изводи, критерият за установяване на случайността е дали откритието е вероятно да се е случило случайно след подходящи сравнения, за да се елиминират алтернативни интерпретации.",Изследователските проекти могат да се основават на статистически изводи.,bg,0
2719,"Въпреки това Пощенската служба предостави толкова подробности, колкото е събрано разпределение на обема по начин и форма на транспортиране за шестдесет отделни страни.",Повече подробности бяха събрани от Пощенската служба.,bg,0
2720,Аз те държах и те облечих и те нахраних!,Никога не съм те хранил.,bg,2
2721,"През 392 г. император Теодосий провъзгласява християнството като официалната религия на Римската империя, а след смъртта му през 395 г. империята отново е разделена, между двамата си синове, и никога повече няма да бъде обединена.",През 392 г. император Теодосий обявява християнството като официална религия на Римската империя.,bg,0
2722,"Огромни бури се разпръснаха над Крит и други части на Средиземно море, разрушавайки сгради и потопявайки хиляди хора.","Хиляди хора се удавиха, когато вълните затопляха острова.",bg,0
2723,"Конгресът, който контролира нивото на финансиране, започна да включва много членове, които не са подкрепили целта и целите на федералната програма за граждански правни услуги.","Конгресът няма отговорност, когато става въпрос за контрол на нивата на финансиране.",bg,2
2724,"Стандартните филми за печат са на разположение в много магазини в големите градове, но сериозни заснемачи ще искат да търсят един от следните магазини за фотография за пълна гама от специализирани филми и Abbey Photographic, 25, Stramongate, Kendal LA9 4BH; Телефон (01539) 720-085, или The Photo Shop, North Road, Ambleside, Cumbria LA22 9 DT; Телефон (015394) 34375.",Не можете да намерите филм никъде в Кендал или Кембрия.,bg,2
2725,"Например, проучване на случая за ефективността на програма за обучение за работа може да се наложи да се вземат предвид общите икономически тенденции, като например безработицата в общността.",Общите икономически тенденции не трябва да се вземат под внимание чрез проучване на случая за ефективността на обучението за работа.,bg,2
2726,"Но те също не изглежда да си спомнят, когато спокойствието на Зен храм рок градина се разкъсва от записани съобщения, блестящи от звукозаписи, излъчващи информацията, която вече се съдържа в листата, предоставени в бюрото за билети; когато тежко-метална поп музика гласно се излъчва от радиото на средновековния собственик на ъгълен магазин; и когато паркове, градини и халоуидни храмове се свиват от гаришни сувенирни магазини, чиито площи показват както вкусно подчинени, така и хидроуидни кич.",Зен храм рок градина е място за много хора да се събират и да празнуват.,bg,1
2727,"Холограмът съставя всички тези неща и аз понякога означава, че понякога е смешно понякога не е, но вие знаете, че това е нещо, което трябва да прекара времето, докато не го направим и след това и след това гледаме футбол.","Ние правим други дейности заедно, преди да започне футболната игра.",bg,0
2728,"Тя държи най-важните си документи в портокален депортационен случай, който трябва да разгледаме внимателно.“","Трябва внимателно да погледнем през гъстата депортация, в която тя е съхранявала най-важните си документи.",bg,0
2729,"""Автопилотът е повреден - ще се забави ли влакът?""",Нямаше никакви щети.,bg,2
2730,"Влезте в зоната на търговските центрове, където всичко, което търсите, е на разположение, без да се движите с автомобила си.","Търговски център е скъпа мрежа от магазини, която изисква значително количество пътуване, за да отиде от един магазин в друг.",bg,2
2731,"Всъщност, неотдавнашните икономически проучвания показват, че инвестициите в информационните технологии обясняват по-голямата част от ускорението на растежа на производителността на труда – основен компонент на общия икономически растеж – от 1995 г. насам.","Изследванията показват, че ускоряването на производителността на труда се дължи на инвестициите в информационните технологии.",bg,0
2732,"Но Япония не желаеше да претендира за мир, защото съюзниците искаха безусловна предателство без никаква разпоредба за запазване на силно символичната роля на императора, все още се смяташе за въплъщение на японския дух и божествени произведения.",Япония се тревожи за търсенето на мир поради изискванията на съюзниците.,bg,0
2733,Кой е дяволът?“ ръката на надзорника хвърля около него Хансън.,Ръцете на надзорниците хванаха Хансън с раменете си.,bg,1
2734,Институтът за съхранение на данни осигурява образование и обучение в индустрията за съхранение на данни и бизнес интелигентност.,Образованието и обучението в индустрията за съхранение на данни и бизнес интелигентност се предоставят от Института за съхранение на данни.,bg,0
2735,"Пещерата 31 се опитва да имитира стила на великия храм на много по-малък мащаб, но художниците тук работят на много по-тежки камъни и така се отказват от усилията си.","Пещерата 31 се сблъсква с проблеми, защото е направена от камък, който е прекалено мек и не може да задържи формата си.",bg,2
2736,Тя не слушаше.,"Тя не слушаше, когато говорише.",bg,1
2737,"Използването на екипи може да помогне и при интегрирането на различни перспективи, укрепване на организационната структура и улесняване на операциите.","Организационната структура не е един от проблемите, с които екипът е известен да помогне.",bg,2
2738,"В съответствие с други ранни будистки тенетки, тук няма фигуративно представяне на Буда, Въпреки това, има голяма скулптурна статуя от по-късен период вътре, и зад храма са разпространяващи клони и клони на свещеното Боди дърво, което се казва, че е нараснало от разпръскване на първия, който стоеше тук преди 2500 години.",Там няма статуя на Буда.,bg,2
2739,"Да, те просто не биха могли да притежават типа автомобили, които смятат, че си заслужават да притежават или типа къщи, които смятаме, че си заслужават да притежават, може би трябва да знаете само да мога да мисля, ако ние поколение отиде без дълг, а след това следващото поколение, както ако нашето поколение, моят съпруг и аз сме двадесет и осем, ако ние живеем нашите животи и не се е превърнало да знаете дълг, както вие знаете нашето поколение преди нас, че бюджетът ще бъде балансиран и че ние станахме свикнали да живеем с това, което можем да си позволим, че ние няма да бъдем отпуснати, а това означава, че ние няма да живеем на улицата по никакви средства, но само в сравнение с това, че ние сме в","Животът ще бъде чудесен за следващите поколения, ако нашето поколение отиде без дълг.",bg,1
2740,"Участниците предложиха необходимостта от нов модел за докладване за одита, обновяване на фокуса върху качеството на одита и изграждане на по-ефективни работни отношения с одита.","Участниците смятат, че одита трябва да бъде по-малко конфронтативна и по-кооперативна.",bg,1
2741,"Но, както последният проблем, който ще изчерпам, никой от предишните две възражения не е важен.",Разбрах всички налични проблеми.,bg,1
2742,Нишен доставчик може да предостави доставка по-рядко или на подбор от възможни спирки.,Доставките не могат да бъдат намалени под нивата си.,bg,2
2743,Джордж Буш и Бил Брадли не говорят за индивидуалните притежатели на богатство.,Джордж Буш и Бил Брадли се фокусират върху индивидуалните притежатели на богатство,bg,2
2744,"аз мисля, че скоростта на обработка е само около uh достигна скоростта на жилището по всяко време, така че да се запази нормално, тъй като тя не може да увреди системата много","Скоростта на обработката е достигнала скоростта на жилището, обикновено е била по-ниска от тази.",bg,1
2745,Тя ще се оттегли от съда през декември 2002 г.,"Тя ще се оттегли от съда през зимата на 2002 г., след всички тези години.",bg,1
2746,Може би възгледите на Сан Доро са нараснали в него.,Сан Доро може да е повлиял на него.,bg,0
2747,"Една част описва новото женско-целенасочено телевизионно реалност на Learning Channel A Wedding Story, A Baby Story и A Dating Story, съдържащи истински бракове, бебета и дати.",Каналът за обучение се фокусира върху мъжката аудитория.,bg,2
2748,„Видях го да се качи на борда.,Никога не съм го виждал да се движи.,bg,2
2749,"Никога не вярвайте на Sather, каза Борк меко.","Доверявай си на Сатър, казва Дженна.",bg,2
2750,През годината те дадоха на Моретан половин милион долара на Western Michigan Legal Services.,Те не дават пари за правни услуги.,bg,2
2751,"От как, когато чайът беше направен, и всички бяха стоели, Той стигна до главата ми, сложи ръцете си над него, И нежно ме привличаше към гърдите си, които миришатОт тютюнопушенето и цинамона и мътната мазнина.Мога да чуя неговия хляб диша сега, като пророчеството последно мълчаливо слово, повтаряно от вярващите.Тогава той се молеше за това, което никой не е имал време да преведе--Синът му прекъсна стария човек, за да му каже групаОф змия очарователи търсеха благословението му, и слеп крадец.Светият ме потискаше, взе дълъг поглед,Той потискаше гърлото ми и ме потиска към вратата","Когато чаят беше готов, той положи ръцете си върху мен романтично.",bg,1
2752,"Блу казва, че Блументхал твърди, че Клинтън му е казал, че Левински е направил нежелан сексуален напредък.","Клинтън заяви, че Моника Левински е направила нежелани сексуални прогреси по време на времето си като журналист в Белия дом.",bg,1
2753,"Ух добре аз се замислих, ако бях го направил в гаража на Тоиота дилър, щях да гледам вероятно три или четиристотин долара",Продавачът щеше да плати няколкостотин долара.,bg,0
2754,Имате ли адрес на г-н Уиттингтън в града?,Адресът на г-н Уитингтън се намира в града или в страната?,bg,1
2755,Може би в този смисъл поведението на Pippens и Iversons на света е защитено.,Тяхните гнявни повтаряния към рефи може да бъдат оправдани.,bg,1
2756,"След като знаят ползите от социалната сигурност, обещани по настоящия закон, работниците могат да изчислят колко могат да очакват от пенсионните планове, спонсорирани от работодателя, и колко трябва да спестят сами за пенсиониране.","Работодатели спонсорирани пенсионни планове дават на работниците пари, така че те могат да спестят за пенсиониране.",bg,0
2757,"Да, добре сме се отклонили от темата.","Всъщност се отдалечаваме от оригиналната тема, защото сме разочаровани.",bg,1
2758,Той се наслаждава майсторно на кампанията на '72 и Ангелите на ада.,"Той направи изключително лоша работа, като докладва за Ангелите на ада.",bg,2
2759,"Ако Вашингтонска площада е подредена, У-Турн и Адвокатът на дявола се сблъскват.","Площадът на Вашингтон е слънчев, когато е нарязан.",bg,1
2760,Той чакаше мъжете от Шотландия.,Той знае колко далеч са били.,bg,1
2761,HCFA публикува Notice of Proposed Rulemaking на 28 март 1997 г. (62 Фед.,HCFA предостави уведомление за правилата на 28 март 1997 г.,bg,0
2762,"AT&amp;T и MCI са протестирали срещу данъка и са се ангажирали да прехвърлят разходите на таксите на MCI с 5 процента на всички извън държавните дългосрочни повиквания, а AT&amp;T налага плоска ставка.","AT&T и MCI смятат, че данъкът е справедлив и са решили да абсорбират разходите, вместо да ги прехвърлят.",bg,2
2763,"Животът не е равен на рица, той наблюдава с поглед.","Животът не е нищо в сравнение с гламурата на Риц, каза той тъжно.",bg,0
2764,"Сигурни ли сте, че трябва да го вземем там?“, попита Грейзе Наталия.","Наталия, знаейки, че може да бъде много опасно да се разхожда с него, попита Греузе дали наистина е мъдро да го вземе там, мислейки, че може да не е напълно безопасно да продължи в момента.",bg,1
2765,"Например, NIPA изключва капиталови трансфери, като доходи от данък върху недвижимите имоти, които се регистрират като приходи в единния бюджет, и инвестиционни грантове-в-помощ на държавните и местните правителства, които в единния бюджет се регистрират като отчети.",NIPA не изключва прехвърлянето на капитали.,bg,2
2766,"Ако през последните две седмици имаше повече дъжд, вместо да засаждаме тревата на Свети Августин в предната двора, мисля, че бих изплакал всичко и имаше рисково поле.","Дойде достатъчно дъжд, за да наводнят всичко тук и да направят ориз патици.",bg,0
